Gene	Cluster
Nt5dc1	Cluster_2
Hs3st5	Cluster_2
Hdac2	Cluster_2
Fig4	Cluster_2
Ppil6	Cluster_2
Armc2	Cluster_2
Atg5	Cluster_2
Lin28b	Cluster_2
Gopc	Cluster_2
Tbc1d32	Cluster_2
Hsf2	Cluster_2
Serinc1	Cluster_2
Hk1	Cluster_2
Zfp365	Cluster_2
Ccdc6	Cluster_2
Bicc1	Cluster_2
Ube2d1	Cluster_2
Gnaz	Cluster_2
Rab36	Cluster_2
Bcr	Cluster_2
Prmt2	Cluster_2
Mcm3ap	Cluster_2
Col6a1	Cluster_2
Pcbp3	Cluster_2
Rrp1	Cluster_2
Shc2	Cluster_2
Hcn2	Cluster_2
Palm	Cluster_2
R3hdm4	Cluster_2
Cbarp	Cluster_2
Atp5d	Cluster_2
Dazap1	Cluster_2
Rps15	Cluster_2
Rexo1	Cluster_2
Ap3d1	Cluster_2
Timm13	Cluster_2
Sgta	Cluster_2
Map2k2	Cluster_2
Zbtb7a	Cluster_2
Pip5k1c	Cluster_2
Nfic	Cluster_2
Tle2	Cluster_2
Ankrd24	Cluster_2
AU041133	Cluster_2
Gm4924	Cluster_2
Hcfc2	Cluster_2
Slc41a2	Cluster_2
Nuak1	Cluster_2
Dram1	Cluster_2
Gnptab	Cluster_2
Scyl2	Cluster_2
Cfap54	Cluster_2
Socs2	Cluster_2
Ube2n	Cluster_2
Lrriq1	Cluster_2
Slc6a15	Cluster_2
Mettl25	Cluster_2
Ccdc59	Cluster_2
Tmem19	Cluster_2
Rab3ip	Cluster_2
Mdm2	Cluster_2
Tmbim4	Cluster_2
Lemd3	Cluster_2
Tbc1d30	Cluster_2
Tbk1	Cluster_2
Rxylt1	Cluster_2
Agap2	Cluster_2
Os9	Cluster_2
Arhgef25	Cluster_2
Pip4k2c	Cluster_2
Dctn2	Cluster_2
Mbd6	Cluster_2
Naca	Cluster_2
Atp5b	Cluster_2
Cs	Cluster_2
Coq10a	Cluster_2
Myl6	Cluster_2
Rab5b	Cluster_2
Eif4enif1	Cluster_2
Limk2	Cluster_2
Morc2a	Cluster_2
Ascc2	Cluster_2
Nf2	Cluster_2
Nipsnap1	Cluster_2
Ap1b1	Cluster_2
Rasl10a	Cluster_2
Xbp1	Cluster_2
Tmed4	Cluster_2
Zmiz2	Cluster_2
Ppia	Cluster_2
Ppp3r1	Cluster_2
Rab1a	Cluster_2
Cep68	Cluster_2
Pus10	Cluster_2
Papolg	Cluster_2
Chac2	Cluster_2
Nprl3	Cluster_2
Ubtd2	Cluster_2
Ranbp17	Cluster_2
Rnf145	Cluster_2
Zfp62	Cluster_2
Cnot6	Cluster_2
Tbc1d9b	Cluster_2
Mgat4b	Cluster_2
Zfp2	Cluster_2
Rmnd5b	Cluster_2
Uqcrq	Cluster_2
Rad50	Cluster_2
Hint1	Cluster_2
G3bp1	Cluster_2
Zfp672	Cluster_2
Arf1	Cluster_2
Wnt9a	Cluster_2
Snap47	Cluster_2
Nt5m	Cluster_2
Usp22	Cluster_2
Zswim7	Cluster_2
Cox10	Cluster_2
Ndel1	Cluster_2
Vamp2	Cluster_2
Rnf227	Cluster_2
Fxr2	Cluster_2
Eif4a1	Cluster_2
Nlgn2	Cluster_2
Tmem256	Cluster_2
Camta2	Cluster_2
6330403K07Rik	Cluster_2
Pitpnm3	Cluster_2
Camkk1	Cluster_2
Mettl16	Cluster_2
Rtn4rl1	Cluster_2
Slc43a2	Cluster_2
Crk	Cluster_2
Vps53	Cluster_2
Glod4	Cluster_2
Fam57a	Cluster_2
Ankrd13b	Cluster_2
Sez6	Cluster_2
Flot2	Cluster_2
Sdf2	Cluster_2
2610507B11Rik	Cluster_2
Ift20	Cluster_2
Ksr1	Cluster_2
Myo1d	Cluster_2
Dusp14	Cluster_2
Dgke	Cluster_2
Hlf	Cluster_2
Stxbp4	Cluster_2
Cox11	Cluster_2
Tom1l1	Cluster_2
Utp18	Cluster_2
Cacna1g	Cluster_2
Atp5g1	Cluster_2
Snx11	Cluster_2
Cbx1	Cluster_2
Nfe2l1	Cluster_2
Kpnb1	Cluster_2
Socs7	Cluster_2
Mllt6	Cluster_2
Med1	Cluster_2
Neurod2	Cluster_2
Med24	Cluster_2
Msl1	Cluster_2
Casc3	Cluster_2
Rapgefl1	Cluster_2
Wipf2	Cluster_2
Retreg3	Cluster_2
Ezh1	Cluster_2
Becn1	Cluster_2
Mpp2	Cluster_2
Hdac5	Cluster_2
Ubtf	Cluster_2
Rundc3a	Cluster_2
Fam171a2	Cluster_2
Adam11	Cluster_2
Eftud2	Cluster_2
Dcakd	Cluster_2
Rprml	Cluster_2
Crhr1	Cluster_2
Gm11639	Cluster_2
Mettl2	Cluster_2
Dcaf7	Cluster_2
Cep95	Cluster_2
Nol11	Cluster_2
Psmd12	Cluster_2
Abca8b	Cluster_2
Slc39a11	Cluster_2
Fam104a	Cluster_2
Nt5c	Cluster_2
Jpt1	Cluster_2
Gga3	Cluster_2
Mrpl38	Cluster_2
Exoc7	Cluster_2
Mettl23	Cluster_2
Mfsd11	Cluster_2
Mgat5b	Cluster_2
Nptx1	Cluster_2
Nploc4	Cluster_2
Sirt7	Cluster_2
Lrrc45	Cluster_2
Ccdc57	Cluster_2
Csnk1d	Cluster_2
Narf	Cluster_2
Wdr45b	Cluster_2
Rab40b	Cluster_2
Kif3c	Cluster_2
Dnajc27	Cluster_2
Adcy3	Cluster_2
Ldah	Cluster_2
Wdr35	Cluster_2
Rad51ap2	Cluster_2
Nol10	Cluster_2
Cys1	Cluster_2
Rnf144a	Cluster_2
Sox11	Cluster_2
Trappc12	Cluster_2
Pxdn	Cluster_2
Dld	Cluster_2
Cbll1	Cluster_2
Slc26a4	Cluster_2
Bcap29	Cluster_2
Dus4l	Cluster_2
Gpr22	Cluster_2
Ahr	Cluster_2
Bzw2	Cluster_2
Etv1	Cluster_2
Arl4a	Cluster_2
Lrrn3	Cluster_2
Foxg1	Cluster_2
G2e3	Cluster_2
Ap4s1	Cluster_2
Eapp	Cluster_2
Brms1l	Cluster_2
Sec23a	Cluster_2
Trappc6b	Cluster_2
Fbxo33	Cluster_2
Fkbp3	Cluster_2
Klhdc2	Cluster_2
Cdkl1	Cluster_2
Actr10	Cluster_2
Jkamp	Cluster_2
Kcnh5	Cluster_2
Fntb	Cluster_2
Rab15	Cluster_2
Max	Cluster_2
Atp6v1d	Cluster_2
Synj2bp	Cluster_2
Med6	Cluster_2
Psen1	Cluster_2
Dnal1	Cluster_2
Arel1	Cluster_2
Rps6kl1	Cluster_2
Mlh3	Cluster_2
Nek9	Cluster_2
Jdp2	Cluster_2
Erg28	Cluster_2
Ift43	Cluster_2
Vash1	Cluster_2
Gstz1	Cluster_2
Tmed8	Cluster_2
Vipas39	Cluster_2
Sptlc2	Cluster_2
Adck1	Cluster_2
Gtf2a1	Cluster_2
Galc	Cluster_2
Kcnk10	Cluster_2
Tdp1	Cluster_2
Psmc1	Cluster_2
Atxn3	Cluster_2
Slc24a4	Cluster_2
Golga5	Cluster_2
Chga	Cluster_2
Ppp4r4	Cluster_2
Cyp46a1	Cluster_2
Yy1	Cluster_2
Mok	Cluster_2
Tecpr2	Cluster_2
Apopt1	Cluster_2
Tmem179	Cluster_2
Inf2	Cluster_2
Tmem196	Cluster_2
Asb13	Cluster_2
Klf6	Cluster_2
Gtpbp4	Cluster_2
Ero1lb	Cluster_2
B3galnt2	Cluster_2
Psma2	Cluster_2
Pou6f2	Cluster_2
Stard3nl	Cluster_2
Epdr1	Cluster_2
Mrs2	Cluster_2
Nrsn1	Cluster_2
Dusp22	Cluster_2
Serpinb6a	Cluster_2
Nrn1	Cluster_2
Ssr1	Cluster_2
Riok1	Cluster_2
Slc35b3	Cluster_2
Tmem170b	Cluster_2
Dtnbp1	Cluster_2
Gmpr	Cluster_2
Rbm24	Cluster_2
Fam8a1	Cluster_2
Nup153	Cluster_2
Ptpdc1	Cluster_2
Iars	Cluster_2
Spin1	Cluster_2
Secisbp2	Cluster_2
Diras2	Cluster_2
Auh	Cluster_2
Sptlc1	Cluster_2
Sfxn1	Cluster_2
Simc1	Cluster_2
Higd2a	Cluster_2
Cltb	Cluster_2
Faf2	Cluster_2
Sncb	Cluster_2
Unc5a	Cluster_2
Uimc1	Cluster_2
Zfp346	Cluster_2
Rab24	Cluster_2
Prr7	Cluster_2
Hnrnpa0	Cluster_2
Ubqln1	Cluster_2
Ercc6l2	Cluster_2
Habp4	Cluster_2
Cdc14b	Cluster_2
Mterf3	Cluster_2
Ptdss1	Cluster_2
Zfp738	Cluster_2
Tent4a	Cluster_2
Ube2ql1	Cluster_2
Tppp	Cluster_2
Ccdc127	Cluster_2
Pcsk1	Cluster_2
Ell2	Cluster_2
Nr2f1	Cluster_2
Zcchc9	Cluster_2
Msh3	Cluster_2
Jmy	Cluster_2
Tbca	Cluster_2
Fam169a	Cluster_2
Enc1	Cluster_2
Ankra2	Cluster_2
Gtf2h2	Cluster_2
Rad17	Cluster_2
Cdk7	Cluster_2
Sgtb	Cluster_2
Trim23	Cluster_2
Dimt1	Cluster_2
Ndufaf2	Cluster_2
Plk2	Cluster_2
Mtrex	Cluster_2
Paip1	Cluster_2
Hmgcs1	Cluster_2
Nim1k	Cluster_2
Pdhb	Cluster_2
3830406C13Rik	Cluster_2
Psmd6	Cluster_2
Lrrc3b	Cluster_2
Ngly1	Cluster_2
Nr1d2	Cluster_2
Nkiras1	Cluster_2
Ube2e1	Cluster_2
Samd8	Cluster_2
Polr3a	Cluster_2
Arhgef3	Cluster_2
Ccdc66	Cluster_2
Actr8	Cluster_2
Dcp1a	Cluster_2
Gnl3	Cluster_2
Smim4	Cluster_2
Sh3bp5	Cluster_2
Ercc6	Cluster_2
Tspan14	Cluster_2
Styx	Cluster_2
Mapk1ip1l	Cluster_2
Ttc5	Cluster_2
Supt16	Cluster_2
Rab2b	Cluster_2
Jph4	Cluster_2
Cpne6	Cluster_2
Emc9	Cluster_2
Nedd8	Cluster_2
Zmym5	Cluster_2
Eef1akmt1	Cluster_2
Xpo4	Cluster_2
Mtmr6	Cluster_2
Sacs	Cluster_2
Fam124a	Cluster_2
Fdft1	Cluster_2
Fzd3	Cluster_2
Stmn4	Cluster_2
Gfra2	Cluster_2
Htr2a	Cluster_2
Cog3	Cluster_2
Gtf2f2	Cluster_2
Kctd4	Cluster_2
Nufip1	Cluster_2
Serp2	Cluster_2
Dnajc15	Cluster_2
Wbp4	Cluster_2
Sugt1	Cluster_2
Dach1	Cluster_2
Lmo7	Cluster_2
Spry2	Cluster_2
Slitrk1	Cluster_2
Slitrk5	Cluster_2
Dzip1	Cluster_2
Rap2a	Cluster_2
Ipo5	Cluster_2
Stk24	Cluster_2
Itgbl1	Cluster_2
Plcxd3	Cluster_2
Lmbrd2	Cluster_2
Rai14	Cluster_2
Sub1	Cluster_2
6030458C11Rik	Cluster_2
Drosha	Cluster_2
Otulinl	Cluster_2
Sdc2	Cluster_2
Matn2	Cluster_2
Rpl30	Cluster_2
Nipal2	Cluster_2
Pabpc1	Cluster_2
Rrm2b	Cluster_2
Klf10	Cluster_2
Azin1	Cluster_2
Atp6v1c1	Cluster_2
Angpt1	Cluster_2
Rspo2	Cluster_2
Eif3e	Cluster_2
Nudcd1	Cluster_2
Kcnv1	Cluster_2
Eif3h	Cluster_2
Mal2	Cluster_2
Taf2	Cluster_2
Deptor	Cluster_2
Atad2	Cluster_2
Tmem65	Cluster_2
Gm49356	Cluster_2
Tatdn1	Cluster_2
Sqle	Cluster_2
St3gal1	Cluster_2
Zfat	Cluster_2
Kcnk9	Cluster_2
Lynx1	Cluster_2
Ly6e	Cluster_2
Puf60	Cluster_2
Plec	Cluster_2
Mroh1	Cluster_2
Cyhr1	Cluster_2
Lrrc14	Cluster_2
1110038F14Rik	Cluster_2
Myh9	Cluster_2
Kctd17	Cluster_2
Elfn2	Cluster_2
Fam227a	Cluster_2
Josd1	Cluster_2
Nptxr	Cluster_2
Cbx6	Cluster_2
Mgat3	Cluster_2
Cacna1i	Cluster_2
Sgsm3	Cluster_2
Xpnpep3	Cluster_2
Rbx1	Cluster_2
Rangap1	Cluster_2
Xrcc6	Cluster_2
Mei1	Cluster_2
Ndufa6	Cluster_2
Poldip3	Cluster_2
Scube1	Cluster_2
Efcab6	Cluster_2
Sult4a1	Cluster_2
5031439G07Rik	Cluster_2
Gramd4	Cluster_2
Tbc1d22a	Cluster_2
Mapk11	Cluster_2
Sbf1	Cluster_2
Mapk8ip2	Cluster_2
Shank3	Cluster_2
Rabl2	Cluster_2
Zcrb1	Cluster_2
Hdac7	Cluster_2
Pfkm	Cluster_2
Zfp641	Cluster_2
Kansl2	Cluster_2
Cacnb3	Cluster_2
Arf3	Cluster_2
Kmt2d	Cluster_2
Spats2	Cluster_2
Kcnh3	Cluster_2
Prpf40b	Cluster_2
Faim2	Cluster_2
Smarcd1	Cluster_2
Larp4	Cluster_2
Atf1	Cluster_2
Mettl7a1	Cluster_2
Tfcp2	Cluster_2
Pou6f1	Cluster_2
Acvr1b	Cluster_2
Grasp	Cluster_2
Nr4a1	Cluster_2
Eif4b	Cluster_2
Map3k12	Cluster_2
Calcoco1	Cluster_2
Ppp1r1a	Cluster_2
Anks3	Cluster_2
Rogdi	Cluster_2
1810013L24Rik	Cluster_2
Cpped1	Cluster_2
Ntan1	Cluster_2
Abcc1	Cluster_2
Ppil2	Cluster_2
Ydjc	Cluster_2
Ube2l3	Cluster_2
Lztr1	Cluster_2
Slc7a4	Cluster_2
Smpd4	Cluster_2
Rtn4r	Cluster_2
Zdhhc8	Cluster_2
Dgcr8	Cluster_2
Ufd1	Cluster_2
Parl	Cluster_2
Vwa5b2	Cluster_2
Chrd	Cluster_2
Map3k13	Cluster_2
Dnajb11	Cluster_2
Eif4a2	Cluster_2
Bdh1	Cluster_2
0610012G03Rik	Cluster_2
Cep19	Cluster_2
Rnf168	Cluster_2
Tfrc	Cluster_2
Tnk2	Cluster_2
Adcy5	Cluster_2
Fam162a	Cluster_2
Eaf2	Cluster_2
Poglut1	Cluster_2
Ccdc191	Cluster_2
Zdhhc23	Cluster_2
Naa50	Cluster_2
Gtpbp8	Cluster_2
Cd200	Cluster_2
Tagln3	Cluster_2
Ift57	Cluster_2
Tomm70a	Cluster_2
Arl13b	Cluster_2
Epha3	Cluster_2
Cxadr	Cluster_2
Ltn1	Cluster_2
Usp16	Cluster_2
Rcan1	Cluster_2
Prdm15	Cluster_2
C2cd2	Cluster_2
A630089N07Rik	Cluster_2
Tmem181a	Cluster_2
Dynlt1a	Cluster_2
Fgfr1op	Cluster_2
Tcp1	Cluster_2
Wtap	Cluster_2
Dact2	Cluster_2
Gm3448	Cluster_2
Psmb1	Cluster_2
Spaca6	Cluster_2
Zfp948	Cluster_2
Zfp943	Cluster_2
Zfp40	Cluster_2
Flywch1	Cluster_2
Elob	Cluster_2
Atp6v0c	Cluster_2
Tbc1d24	Cluster_2
Pgp	Cluster_2
Caskin1	Cluster_2
Rab26	Cluster_2
Syngr3	Cluster_2
Hagh	Cluster_2
Cramp1l	Cluster_2
BC003965	Cluster_2
Fbxl16	Cluster_2
Stub1	Cluster_2
Mettl26	Cluster_2
Decr2	Cluster_2
Axin1	Cluster_2
Arhgdig	Cluster_2
Rgs11	Cluster_2
Atp6v0e	Cluster_2
Syngap1	Cluster_2
Nudt3	Cluster_2
Zfp523	Cluster_2
Cpne5	Cluster_2
U2af1	Cluster_2
Zfp955b	Cluster_2
Zfp81	Cluster_2
Rab11b	Cluster_2
Rps18	Cluster_2
Prrt1	Cluster_2
Stk19	Cluster_2
Atp6v1g2	Cluster_2
Flot1	Cluster_2
Abcf1	Cluster_2
Rpp21	Cluster_2
Tnfrsf21	Cluster_2
Enpp5	Cluster_2
Gtpbp2	Cluster_2
Ttbk1	Cluster_2
Cul9	Cluster_2
Mrps10	Cluster_2
Kdm4b	Cluster_2
Safb2	Cluster_2
Rpl36	Cluster_2
Khsrp	Cluster_2
Tmem232	Cluster_2
Ndufv2	Cluster_2
Rab12	Cluster_2
Wdr43	Cluster_2
Clip4	Cluster_2
Galnt14	Cluster_2
Slc30a6	Cluster_2
Ttc27	Cluster_2
Fam98a	Cluster_2
Heatr5b	Cluster_2
Cdc42ep3	Cluster_2
Morn2	Cluster_2
Srbd1	Cluster_2
Cul2	Cluster_2
Jcad	Cluster_2
Rab18	Cluster_2
Snrpd1	Cluster_2
B4galt6	Cluster_2
Elp2	Cluster_2
Syt4	Cluster_2
Sap130	Cluster_2
Wdr36	Cluster_2
Cdc23	Cluster_2
Reep2	Cluster_2
Sil1	Cluster_2
Dnajc18	Cluster_2
Cystm1	Cluster_2
Pfdn1	Cluster_2
Zmat2	Cluster_2
Diaph1	Cluster_2
Pcdh1	Cluster_2
Dpysl3	Cluster_2
Pggt1b	Cluster_2
Ccdc112	Cluster_2
Atg12	Cluster_2
Hsd17b4	Cluster_2
Cep120	Cluster_2
Aldh7a1	Cluster_2
Fbn2	Cluster_2
Rps14	Cluster_2
Slc6a7	Cluster_2
Hmgxb3	Cluster_2
Ppargc1b	Cluster_2
Arhgef37	Cluster_2
Ablim3	Cluster_2
Spink10	Cluster_2
Txnl1	Cluster_2
St8sia3	Cluster_2
Fech	Cluster_2
Nars	Cluster_2
Lman1	Cluster_2
Gnal	Cluster_2
Afg3l2	Cluster_2
Ptpn2	Cluster_2
Fam210a	Cluster_2
Rnmt	Cluster_2
Mbd1	Cluster_2
Rpl17	Cluster_2
Smad7	Cluster_2
Katnal2	Cluster_2
St8sia5	Cluster_2
Rnf165	Cluster_2
Epg5	Cluster_2
Gm16286	Cluster_2
Mbp	Cluster_2
Cyb5a	Cluster_2
Mrpl21	Cluster_2
Ndufv1	Cluster_2
Rps6kb2	Cluster_2
Ankrd13d	Cluster_2
Zdhhc24	Cluster_2
Tmem151a	Cluster_2
Sf3b2	Cluster_2
Ccdc85b	Cluster_2
Atg2a	Cluster_2
Prdx5	Cluster_2
Esrra	Cluster_2
Fkbp2	Cluster_2
Cox8a	Cluster_2
Naa40	Cluster_2
Spindoc	Cluster_2
Chrm1	Cluster_2
Nxf1	Cluster_2
Hnrnpul2	Cluster_2
Gng3	Cluster_2
Bscl2	Cluster_2
Dagla	Cluster_2
Tmem132a	Cluster_2
Stx3	Cluster_2
Osbp	Cluster_2
Dtx4	Cluster_2
Prune2	Cluster_2
Carnmt1	Cluster_2
Cemip2	Cluster_2
Cbwd1	Cluster_2
Plgrkt	Cluster_2
Minpp1	Cluster_2
Pank1	Cluster_2
Blnk	Cluster_2
Slit1	Cluster_2
Exosc1	Cluster_2
Mms19	Cluster_2
Pi4k2a	Cluster_2
Zfyve27	Cluster_2
Crtac1	Cluster_2
R3hcc1l	Cluster_2
Cnnm1	Cluster_2
Got1	Cluster_2
Slc25a28	Cluster_2
Erlin1	Cluster_2
Bloc1s2	Cluster_2
Psd	Cluster_2
Fbxl15	Cluster_2
Actr1a	Cluster_2
Ina	Cluster_2
Pcgf6	Cluster_2
Neurl1a	Cluster_2
Sh3pxd2a	Cluster_2
Zdhhc6	Cluster_2
Nhlrc2	Cluster_2
Adrb1	Cluster_2
Pdzd8	Cluster_2
Fam45a	Cluster_2
Grk5	Cluster_2
Gpkow	Cluster_2
Otud5	Cluster_2
Pcsk1n	Cluster_2
Wdr13	Cluster_2
Rbm3	Cluster_2
Porcn	Cluster_2
Rpgr	Cluster_2
Bcor	Cluster_2
Atp6ap2	Cluster_2
Jade3	Cluster_2
Rbm10	Cluster_2
Usp11	Cluster_2
Wdr44	Cluster_2
Akap17b	Cluster_2
Upf3b	Cluster_2
Nkap	Cluster_2
Mcts1	Cluster_2
Utp14a	Cluster_2
Aifm1	Cluster_2
Slc25a14	Cluster_2
Enox2	Cluster_2
Hprt	Cluster_2
Fhl1	Cluster_2
Atp11c	Cluster_2
Fmr1	Cluster_2
Mtm1	Cluster_2
Cd99l2	Cluster_2
Atp2b3	Cluster_2
Ssr4	Cluster_2
L1cam	Cluster_2
Taz	Cluster_2
Atp6ap1	Cluster_2
Lage3	Cluster_2
Prrg1	Cluster_2
Pola1	Cluster_2
Zfx	Cluster_2
Klhl15	Cluster_2
Apoo	Cluster_2
Maged1	Cluster_2
Gspt2	Cluster_2
Las1l	Cluster_2
Ar	Cluster_2
Dlg3	Cluster_2
Snx12	Cluster_2
Zmym3	Cluster_2
Nono	Cluster_2
Taf1	Cluster_2
Rlim	Cluster_2
Brwd3	Cluster_2
Hdx	Cluster_2
Zfp711	Cluster_2
Cstf2	Cluster_2
Drp2	Cluster_2
Hnrnph2	Cluster_2
Armcx1	Cluster_2
Bhlhb9	Cluster_2
Tceal5	Cluster_2
Bex3	Cluster_2
Tceal3	Cluster_2
Il1rapl2	Cluster_2
Rbm41	Cluster_2
Frmpd3	Cluster_2
Alg13	Cluster_2
Lrch2	Cluster_2
Tmem29	Cluster_2
Wnk3	Cluster_2
Klf8	Cluster_2
Ptchd1	Cluster_2
Sms	Cluster_2
Mbtps2	Cluster_2
Bclaf3	Cluster_2
Rbbp7	Cluster_2
Ctps2	Cluster_2
Tmsb4x	Cluster_2
Cflar	Cluster_20
Pard3b	Cluster_20
Cyp27a1	Cluster_20
Inpp5d	Cluster_20
St8sia4	Cluster_20
Tnfrsf11a	Cluster_20
Ptprc	Cluster_20
Nek7	Cluster_20
Cfh	Cluster_20
Pla2g4a	Cluster_20
Fam129a	Cluster_20
Fcgr2b	Cluster_20
Fcer1g	Cluster_20
Cd84	Cluster_20
Aim2	Cluster_20
Ifi213	Cluster_20
Ifi204	Cluster_20
Mndal	Cluster_20
Ifi203	Cluster_20
Dclre1c	Cluster_20
Mrc1	Cluster_20
Apbb1ip	Cluster_20
Pnpla7	Cluster_20
Pbx3	Cluster_20
Wipf1	Cluster_20
Itga4	Cluster_20
Spi1	Cluster_20
Ehd4	Cluster_20
Snap23	Cluster_20
Stard9	Cluster_20
B2m	Cluster_20
Snx5	Cluster_20
Samhd1	Cluster_20
Cp	Cluster_20
Hps3	Cluster_20
Elf2	Cluster_20
P2ry12	Cluster_20
Fcrls	Cluster_20
Il6ra	Cluster_20
Ctss	Cluster_20
Plekho1	Cluster_20
Notch2	Cluster_20
Vav3	Cluster_20
Bank1	Cluster_20
Dapp1	Cluster_20
Pdlim5	Cluster_20
Lyn	Cluster_20
B4galt1	Cluster_20
Tgfbr1	Cluster_20
Abca1	Cluster_20
Fkbp15	Cluster_20
Tlr4	Cluster_20
Laptm5	Cluster_20
Wasf2	Cluster_20
Man1c1	Cluster_20
C1qb	Cluster_20
C1qc	Cluster_20
C1qa	Cluster_20
Pik3cd	Cluster_20
Cd38	Cluster_20
Rbpj	Cluster_20
Klf3	Cluster_20
Rbm47	Cluster_20
Nfxl1	Cluster_20
Tec	Cluster_20
Pf4	Cluster_20
Bmp2k	Cluster_20
P2rx7	Cluster_20
P2rx4	Cluster_20
Samd9l	Cluster_20
Mdfic	Cluster_20
Tbxas1	Cluster_20
Skap2	Cluster_20
Hpgds	Cluster_20
Apobec1	Cluster_20
Cd163	Cluster_20
Clec2d	Cluster_20
Ptpro	Cluster_20
Eps8	Cluster_20
Itpr2	Cluster_20
Arhgef1	Cluster_20
Cd37	Cluster_20
Lrrk1	Cluster_20
Zfp710	Cluster_20
Tm6sf1	Cluster_20
Ctsc	Cluster_20
P2ry6	Cluster_20
Anapc15	Cluster_20
Trim30a	Cluster_20
Swap70	Cluster_20
Gas6	Cluster_20
Hgsnat	Cluster_20
Ddx60	Cluster_20
Man2b1	Cluster_20
Adcy7	Cluster_20
Zfhx3	Cluster_20
Maf	Cluster_20
Plcg2	Cluster_20
Cyba	Cluster_20
Ntpcr	Cluster_20
Fli1	Cluster_20
Ubash3b	Cluster_20
Rab8b	Cluster_20
Ctsh	Cluster_20
Trf	Cluster_20
Tgfbr2	Cluster_20
Cx3cr1	Cluster_20
Phactr2	Cluster_20
Ifngr1	Cluster_20
Arhgap18	Cluster_20
Dse	Cluster_20
Slc16a10	Cluster_20
Rhobtb1	Cluster_20
Arhgap45	Cluster_20
Lyz2	Cluster_20
Tns3	Cluster_20
Ikzf1	Cluster_20
Vrk2	Cluster_20
Lcp2	Cluster_20
Dock2	Cluster_20
Clec10a	Cluster_20
Crlf3	Cluster_20
Adap2	Cluster_20
Stat5b	Cluster_20
Grn	Cluster_20
Abca9	Cluster_20
Pik3cg	Cluster_20
Agmo	Cluster_20
Prkch	Cluster_20
Zfp36l1	Cluster_20
Lgmn	Cluster_20
Aoah	Cluster_20
F13a1	Cluster_20
Ly86	Cluster_20
Rreb1	Cluster_20
Syk	Cluster_20
Lrmda	Cluster_20
Arhgef3	Cluster_20
Stab1	Cluster_20
Wdfy4	Cluster_20
Ctsb	Cluster_20
Lcp1	Cluster_20
Epsti1	Cluster_20
Elf1	Cluster_20
Tbc1d4	Cluster_20
Gpr183	Cluster_20
Selenop	Cluster_20
Dab2	Cluster_20
Fyb	Cluster_20
Lifr	Cluster_20
Otulinl	Cluster_20
Mtss1	Cluster_20
Ly6e	Cluster_20
Cyth4	Cluster_20
Apobec3	Cluster_20
Nckap1l	Cluster_20
P3h2	Cluster_20
Nrros	Cluster_20
Parp14	Cluster_20
Cd86	Cluster_20
Cd200r1	Cluster_20
Ifnar1	Cluster_20
Runx1	Cluster_20
Morc3	Cluster_20
Snx9	Cluster_20
Myo1f	Cluster_20
H2-K1	Cluster_20
H2-Eb1	Cluster_20
H2-D1	Cluster_20
Ccnd3	Cluster_20
Rftn1	Cluster_20
Adgre1	Cluster_20
Svil	Cluster_20
Colec12	Cluster_20
Tnfaip8	Cluster_20
Gm4951	Cluster_20
Cd74	Cluster_20
Csf1r	Cluster_20
Pstpip2	Cluster_20
Unc93b1	Cluster_20
Ms4a7	Cluster_20
Ms4a4a	Cluster_20
Ms4a6c	Cluster_20
Ms4a6b	Cluster_20
Ms4a6d	Cluster_20
Dock8	Cluster_20
Entpd1	Cluster_20
Pik3ap1	Cluster_20
Clcn5	Cluster_20
Cybb	Cluster_20
Dock11	Cluster_20
Enox2	Cluster_20
Arhgef6	Cluster_20
Atp11c	Cluster_20
Gab3	Cluster_20
Tmsb4x	Cluster_20
Tlr7	Cluster_20
St18	Cluster_21
Vxn	Cluster_21
Eya1	Cluster_21
Tbc1d8	Cluster_21
Rftn2	Cluster_21
Idh1	Cluster_21
Erbb4	Cluster_21
Ikzf2	Cluster_21
Tmbim1	Cluster_21
Cyp27a1	Cluster_21
Serpine2	Cluster_21
Irs1	Cluster_21
Sh3bp4	Cluster_21
Neu4	Cluster_21
Tmem163	Cluster_21
Tmcc2	Cluster_21
Gpr37l1	Cluster_21
Inava	Cluster_21
Pla2g4a	Cluster_21
Lamc1	Cluster_21
Mpzl1	Cluster_21
Kcnj10	Cluster_21
Ptpn14	Cluster_21
Bend7	Cluster_21
Prkcq	Cluster_21
Ptgds	Cluster_21
Urm1	Cluster_21
Fam102a	Cluster_21
Cntrl	Cluster_21
Wdsub1	Cluster_21
Fign	Cluster_21
Cobll1	Cluster_21
Wipf1	Cluster_21
Lrp4	Cluster_21
Abtb2	Cluster_21
Stard9	Cluster_21
Pdia3	Cluster_21
Gatm	Cluster_21
Smox	Cluster_21
Slx4ip	Cluster_21
Rin2	Cluster_21
Nkx2-2	Cluster_21
Dusp15	Cluster_21
Soga1	Cluster_21
Ppp1r16b	Cluster_21
Matn4	Cluster_21
Dbndd2	Cluster_21
Eya2	Cluster_21
Sulf2	Cluster_21
Bcas1	Cluster_21
Pmepa1	Cluster_21
Col9a3	Cluster_21
Myt1	Cluster_21
Mrps28	Cluster_21
Pld1	Cluster_21
Cldn11	Cluster_21
Gnb4	Cluster_21
Sox2	Cluster_21
Bcan	Cluster_21
Sema4a	Cluster_21
S100a13	Cluster_21
S100a16	Cluster_21
