Gene	Cluster
MSMO1	Cluster_2
MSRB2	Cluster_2
MTERF3	Cluster_2
MTHFD1L	Cluster_2
MTHFS	Cluster_2
ST20-MTHFS	Cluster_2
MTM1	Cluster_2
MTMR6	Cluster_2
MTOR	Cluster_2
MTPN	Cluster_2
MTREX	Cluster_2
MTTP	Cluster_2
MTX2	Cluster_2
MYH9	Cluster_2
MYL6	Cluster_2
MYO1D	Cluster_2
N4BP1	Cluster_2
NAA40	Cluster_2
NAA50	Cluster_2
NACA	Cluster_2
NAGK	Cluster_2
NAP1L4	Cluster_2
NAPA	Cluster_2
NARF	Cluster_2
NARS1	Cluster_2
NARS2	Cluster_2
NCBP1	Cluster_2
NCEH1	Cluster_2
NCS1	Cluster_2
NDEL1	Cluster_2
NDUFA6	Cluster_2
NDUFAF2	Cluster_2
NDUFB3	Cluster_2
NDUFV1	Cluster_2
NDUFV2	Cluster_2
NECAB3	Cluster_2
NECAP2	Cluster_2
NEDD8	Cluster_2
NEK9	Cluster_2
NELL1	Cluster_2
NEURL1	Cluster_2
NEUROD2	Cluster_2
NEUROD6	Cluster_2
NF2	Cluster_2
NFE2L1	Cluster_2
NFIC	Cluster_2
NFRKB	Cluster_2
NGEF	Cluster_2
NGLY1	Cluster_2
NHLRC2	Cluster_2
NIM1K	Cluster_2
NIPA1	Cluster_2
NIPA2	Cluster_2
NIPAL2	Cluster_2
NIPSNAP1	Cluster_2
NIT1	Cluster_2
NKAP	Cluster_2
NKIRAS1	Cluster_2
NLGN2	Cluster_2
NMD3	Cluster_2
NOL10	Cluster_2
NOL11	Cluster_2
NOM1	Cluster_2
NONO	Cluster_2
NOVA2	Cluster_2
NPAT	Cluster_2
NPDC1	Cluster_2
NPHP4	Cluster_2
NPLOC4	Cluster_2
NPRL3	Cluster_2
NPTX1	Cluster_2
NPTXR	Cluster_2
NR1D2	Cluster_2
NR2F1	Cluster_2
NR4A1	Cluster_2
NR4A3	Cluster_2
NRN1	Cluster_2
NRP2	Cluster_2
NRSN1	Cluster_2
NSUN6	Cluster_2
NT5C	Cluster_2
NT5C3A	Cluster_2
NT5DC1	Cluster_2
NT5M	Cluster_2
NTAN1	Cluster_2
NTNG1	Cluster_2
NTNG2	Cluster_2
NUAK1	Cluster_2
NUCKS1	Cluster_2
NUDCD1	Cluster_2
NUDT3	Cluster_2
NUDT5	Cluster_2
NUFIP1	Cluster_2
NUMBL	Cluster_2
NUP153	Cluster_2
NUP160	Cluster_2
NUP205	Cluster_2
NUP214	Cluster_2
NXF1	Cluster_2
OCIAD1	Cluster_2
OCIAD2	Cluster_2
ODF2L	Cluster_2
OGFOD1	Cluster_2
OGFRL1	Cluster_2
OS9	Cluster_2
OSBP	Cluster_2
OSBPL2	Cluster_2
OSTC	Cluster_2
OTUD3	Cluster_2
OTUD5	Cluster_2
OTULINL	Cluster_2
P4HTM	Cluster_2
PABPC1	Cluster_2
PABPC3	Cluster_2
PAFAH1B2	Cluster_2
PAIP1	Cluster_2
PALM	Cluster_2
PALMD	Cluster_2
PANK1	Cluster_2
PAPOLG	Cluster_2
PAPSS1	Cluster_2
PARL	Cluster_2
PCBP3	Cluster_2
PCDH1	Cluster_2
PCGF6	Cluster_2
PCSK1	Cluster_2
PCSK1N	Cluster_2
PDGFC	Cluster_2
PDHB	Cluster_2
PDHX	Cluster_2
PDP1	Cluster_2
PDPR	Cluster_2
PDSS1	Cluster_2
PDZD8	Cluster_2
PEX1	Cluster_2
PEX14	Cluster_2
PEX3	Cluster_2
PEX7	Cluster_2
PFDN1	Cluster_2
PFKFB4	Cluster_2
PFKM	Cluster_2
PGAM5	Cluster_2
PGGT1B	Cluster_2
PGM2L1	Cluster_2
PGP	Cluster_2
PGR	Cluster_2
PHRF1	Cluster_2
PI4K2A	Cluster_2
PI4KB	Cluster_2
PIANP	Cluster_2
PIGN	Cluster_2
PIGU	Cluster_2
PIK3CB	Cluster_2
PIP4K2C	Cluster_2
PIP5K1C	Cluster_2
PITPNM3	Cluster_2
PKM	Cluster_2
PKN1	Cluster_2
PLA2G4E	Cluster_2
PLAA	Cluster_2
PLCH2	Cluster_2
PLCXD3	Cluster_2
PLD3	Cluster_2
PLEC	Cluster_2
PLEKHA7	Cluster_2
PLGRKT	Cluster_2
PLK2	Cluster_2
PLPPR1	Cluster_2
PLPPR2	Cluster_2
PMEPA1	Cluster_2
PMS2	Cluster_2
PNKD	Cluster_2
PNKP	Cluster_2
POGLUT1	Cluster_2
POLA1	Cluster_2
POLDIP3	Cluster_2
POLG	Cluster_2
POLR3A	Cluster_2
POM121C	Cluster_2
POM121	Cluster_2
POP5	Cluster_2
PORCN	Cluster_2
POU6F1	Cluster_2
POU6F2	Cluster_2
PPA2	Cluster_2
PPARG	Cluster_2
PPARGC1B	Cluster_2
PPCDC	Cluster_2
PPFIA3	Cluster_2
PPID	Cluster_2
PPIL2	Cluster_2
PPIL4	Cluster_2
PPIL6	Cluster_2
PPM1G	Cluster_2
PPM1K	Cluster_2
PPP1R12C	Cluster_2
PPP1R14C	Cluster_2
PPP1R1A	Cluster_2
PPP1R37	Cluster_2
PPP2R2D	Cluster_2
PPP3R1	Cluster_2
PPP4R4	Cluster_2
PPP6C	Cluster_2
PRAG1	Cluster_2
PRDM15	Cluster_2
PRDX5	Cluster_2
PRKAB2	Cluster_2
PRKACA	Cluster_2
PRKAR2A	Cluster_2
PRKCI	Cluster_2
PRMT2	Cluster_2
PRMT3	Cluster_2
PRMT8	Cluster_2
PROSER1	Cluster_2
PRPF18	Cluster_2
PRPF40B	Cluster_2
PRPF6	Cluster_2
PRR14	Cluster_2
PRR7	Cluster_2
PRRG1	Cluster_2
PRRT1	Cluster_2
PRSS12	Cluster_2
PRTG	Cluster_2
PRUNE2	Cluster_2
PSD	Cluster_2
PSEN1	Cluster_2
PSMA2	Cluster_2
PSMA7	Cluster_2
PSMB1	Cluster_2
PSMC1	Cluster_2
PSMD12	Cluster_2
PSMD4	Cluster_2
PSMD5	Cluster_2
PSMD6	Cluster_2
PSMD9	Cluster_2
PTCD3	Cluster_2
PTCHD1	Cluster_2
PTDSS1	Cluster_2
PTPDC1	Cluster_2
PTPN11	Cluster_2
PTPN2	Cluster_2
PTPN23	Cluster_2
PTPN3	Cluster_2
PTPRF	Cluster_2
PTPRU	Cluster_2
PUF60	Cluster_2
PUS10	Cluster_2
PUS7	Cluster_2
PXDN	Cluster_2
QSER1	Cluster_2
QTRT1	Cluster_2
R3HCC1L	Cluster_2
R3HDM4	Cluster_2
RAB11A	Cluster_2
RAB11B	Cluster_2
RAB12	Cluster_2
RAB15	Cluster_2
RAB18	Cluster_2
RAB1A	Cluster_2
RAB24	Cluster_2
RAB26	Cluster_2
RAB2B	Cluster_2
RAB36	Cluster_2
RAB3IP	Cluster_2
RAB40B	Cluster_2
RAB5B	Cluster_2
RABL2B	Cluster_2
RABL2A	Cluster_2
RAC1	Cluster_2
RAD17	Cluster_2
RAD50	Cluster_2
RAD51AP2	Cluster_2
RAD52	Cluster_2
RAD54L2	Cluster_2
RADIL	Cluster_2
RAE1	Cluster_2
RAI14	Cluster_2
RANBP10	Cluster_2
RANBP17	Cluster_2
RANGAP1	Cluster_2
RAP2A	Cluster_2
RAP2B	Cluster_2
RAPGEFL1	Cluster_2
RASA3	Cluster_2
RASAL1	Cluster_2
RASL10A	Cluster_2
RBBP4	Cluster_2
RBBP7	Cluster_2
RBL2	Cluster_2
RBM10	Cluster_2
RBM24	Cluster_2
RBM3	Cluster_2
RBM41	Cluster_2
RBMXL1	Cluster_2
RBPJ	Cluster_2
RBX1	Cluster_2
RCAN1	Cluster_2
RCOR3	Cluster_2
RDX	Cluster_2
REEP2	Cluster_2
RESF1	Cluster_2
RESP18	Cluster_2
RETREG3	Cluster_2
REXO1	Cluster_2
REXO2	Cluster_2
REXO4	Cluster_2
RFC1	Cluster_2
RGS11	Cluster_2
RHOU	Cluster_2
RIMS4	Cluster_2
RIOK1	Cluster_2
RIPK2	Cluster_2
RIPOR1	Cluster_2
RLIM	Cluster_2
RMND1	Cluster_2
RMND5B	Cluster_2
RNF10	Cluster_2
RNF103	Cluster_2
RNF11	Cluster_2
RNF114	Cluster_2
RNF121	Cluster_2
RNF123	Cluster_2
RNF144A	Cluster_2
RNF145	Cluster_2
RNF146	Cluster_2
RNF149	Cluster_2
RNF165	Cluster_2
RNF166	Cluster_2
RNF168	Cluster_2
RNF2	Cluster_2
RNF227	Cluster_2
RNF32	Cluster_2
RNMT	Cluster_2
RNPEP	Cluster_2
ROGDI	Cluster_2
RPGR	Cluster_2
RPGRIP1L	Cluster_2
RPL22L1	Cluster_2
RPL30	Cluster_2
RPL37A	Cluster_2
RPP21	Cluster_2
RPRML	Cluster_2
RPS13	Cluster_2
RPS14	Cluster_2
RPS15	Cluster_2
RPS20	Cluster_2
RPS27	Cluster_2
RPS6KB2	Cluster_2
RPS6KL1	Cluster_2
RPS8	Cluster_2
RRAS2	Cluster_2
RRM2B	Cluster_2
RRP1	Cluster_2
RSPO2	Cluster_2
RSPO3	Cluster_2
RTN4R	Cluster_2
RTN4RL1	Cluster_2
RUNDC3A	Cluster_2
RUSC2	Cluster_2
RWDD1	Cluster_2
RXFP1	Cluster_2
RXYLT1	Cluster_2
RYBP	Cluster_2
S100PBP	Cluster_2
SACS	Cluster_2
SAE1	Cluster_2
SAFB2	Cluster_2
SAMD8	Cluster_2
SAP130	Cluster_2
SARAF	Cluster_2
SARS1	Cluster_2
SBDS	Cluster_2
SBF1	Cluster_2
SCAF1	Cluster_2
SCAP	Cluster_2
SCARB2	Cluster_2
SCCPDH	Cluster_2
SCHIP1	Cluster_2
IQCJ-SCHIP1	Cluster_2
SCN1B	Cluster_2
SCN3B	Cluster_2
SCRN1	Cluster_2
SCUBE1	Cluster_2
SCYL2	Cluster_2
SDC2	Cluster_2
SDCBP	Cluster_2
SDF2	Cluster_2
SDF4	Cluster_2
SDHAF3	Cluster_2
SDHB	Cluster_2
SEC22B	Cluster_2
SEC23A	Cluster_2
SEC31A	Cluster_2
SECISBP2	Cluster_2
SELENOI	Cluster_2
SELENOW	Cluster_2
SEM1	Cluster_2
SEMA3E	Cluster_2
SEMA4A	Cluster_2
SENP8	Cluster_2
SEPSECS	Cluster_2
SERINC1	Cluster_2
SERP2	Cluster_2
SERPINB6	Cluster_2
SETSIP	Cluster_2
SEZ6	Cluster_2
SEZ6L2	Cluster_2
SF3B2	Cluster_2
SFXN1	Cluster_2
SGCB	Cluster_2
SGSM1	Cluster_2
SGSM3	Cluster_2
SGTA	Cluster_2
SGTB	Cluster_2
SH2D5	Cluster_2
SH3BP5	Cluster_2
SH3PXD2A	Cluster_2
SHANK3	Cluster_2
SHISA7	Cluster_2
SIAH1	Cluster_2
SIGMAR1	Cluster_2
SIL1	Cluster_2
SIMC1	Cluster_2
SIN3A	Cluster_2
SIN3B	Cluster_2
SIPA1L3	Cluster_2
SIRT3	Cluster_2
SIRT4	Cluster_2
SIRT7	Cluster_2
SKIL	Cluster_2
SLC10A7	Cluster_2
SLC12A6	Cluster_2
SLC20A1	Cluster_2
SLC24A4	Cluster_2
SLC25A14	Cluster_2
SLC25A25	Cluster_2
SLC25A26	Cluster_2
SLC25A28	Cluster_2
SLC25A4	Cluster_2
SLC25A40	Cluster_2
SLC25A42	Cluster_2
SLC26A4	Cluster_2
SLC30A3	Cluster_2
SLC30A6	Cluster_2
SLC35B3	Cluster_2
SLC39A11	Cluster_2
SLC41A2	Cluster_2
SLC43A2	Cluster_2
SLC45A1	Cluster_2
SLC6A15	Cluster_2
SLC6A7	Cluster_2
SLC7A4	Cluster_2
SLC7A6	Cluster_2
SLC7A6OS	Cluster_2
SLC8A2	Cluster_2
SLC9A1	Cluster_2
SLC9B2	Cluster_2
SLIT1	Cluster_2
SLITRK1	Cluster_2
SLITRK5	Cluster_2
SLX4IP	Cluster_2
SMAD1	Cluster_2
SMAD3	Cluster_2
SMAD7	Cluster_2
SMARCD1	Cluster_2
SMG5	Cluster_2
SMIM10L1	Cluster_2
SMIM4	Cluster_2
SMPD4	Cluster_2
SMS	Cluster_2
SNAP23	Cluster_2
SNAP47	Cluster_2
SNCB	Cluster_2
SNRPB	Cluster_2
SNRPD1	Cluster_2
SNTA1	Cluster_2
SNX1	Cluster_2
SNX11	Cluster_2
SNX12	Cluster_2
SNX14	Cluster_2
SNX16	Cluster_2
SNX21	Cluster_2
SNX5	Cluster_2
SNX7	Cluster_2
SOCS2	Cluster_2
SOCS7	Cluster_2
SOX11	Cluster_2
SPACA6	Cluster_2
SPATS2	Cluster_2
SPCS2	Cluster_2
SPEG	Cluster_2
SPIN1	Cluster_2
SPINDOC	Cluster_2
SPINK9	Cluster_2
SPOPL	Cluster_2
SPRED3	Cluster_2
SPRY2	Cluster_2
SPTLC1	Cluster_2
SPTLC2	Cluster_2
SQLE	Cluster_2
SRBD1	Cluster_2
SRCAP	Cluster_2
SRP14	Cluster_2
SRP72	Cluster_2
SRP9	Cluster_2
SRPRA	Cluster_2
SRRT	Cluster_2
SRSF4	Cluster_2
SRSF9	Cluster_2
SSBP1	Cluster_2
SSBP4	Cluster_2
SSNA1	Cluster_2
SSR1	Cluster_2
SSR4	Cluster_2
SSX2IP	Cluster_2
ST3GAL1	Cluster_2
ST8SIA3	Cluster_2
ST8SIA5	Cluster_2
STAM	Cluster_2
STARD3NL	Cluster_2
STARD7	Cluster_2
STAU1	Cluster_2
STK19	Cluster_2
STK24	Cluster_2
STK25	Cluster_2
STK32C	Cluster_2
STK38L	Cluster_2
STK40	Cluster_2
STMN4	Cluster_2
STUB1	Cluster_2
STUM	Cluster_2
STX12	Cluster_2
STX17	Cluster_2
STX1B	Cluster_2
STX2	Cluster_2
STX3	Cluster_2
STXBP4	Cluster_2
STYX	Cluster_2
SUB1	Cluster_2
SUCLG1	Cluster_2
SUGP1	Cluster_2
SUGT1	Cluster_2
SULF1	Cluster_2
SULF2	Cluster_2
SULT4A1	Cluster_2
SUPT16H	Cluster_2
SUPT5H	Cluster_2
SYNDIG1	Cluster_2
SYNGAP1	Cluster_2
SYNGR3	Cluster_2
SYNJ2BP	Cluster_2
SYT13	Cluster_2
SYT17	Cluster_2
SYT4	Cluster_2
SYT5	Cluster_2
SYTL2	Cluster_2
TACC2	Cluster_2
TAF1L	Cluster_2
TAF1	Cluster_2
TAF1A	Cluster_2
TAF2	Cluster_2
TAF3	Cluster_2
TAGLN3	Cluster_2
TATDN1	Cluster_2
TAFAZZIN	Cluster_2
TBC1D1	Cluster_2
TBC1D22A	Cluster_2
TBC1D24	Cluster_2
TBC1D30	Cluster_2
TBC1D32	Cluster_2
TBC1D8	Cluster_2
TBC1D9B	Cluster_2
TBCA	Cluster_2
TBCEL	Cluster_2
TBCEL-TECTA	Cluster_2
TBK1	Cluster_2
TCEA1	Cluster_2
TCEAL3	Cluster_2
TCEAL6	Cluster_2
TCEAL5	Cluster_2
TCEAL3	Cluster_2
TCEAL5	Cluster_2
TCEAL6	Cluster_2
TCP1	Cluster_2
TDP1	Cluster_2
TECPR1	Cluster_2
TECPR2	Cluster_2
TENT4A	Cluster_2
TESC	Cluster_2
TFCP2	Cluster_2
TFDP1	Cluster_2
TFRC	Cluster_2
TGFBRAP1	Cluster_2
THNSL1	Cluster_2
THSD4	Cluster_2
THSD7B	Cluster_2
THY1	Cluster_2
TIMM13	Cluster_2
TIMM17A	Cluster_2
TIMM44	Cluster_2
TLE2	Cluster_2
TMA7	Cluster_2
TMBIM4	Cluster_2
TMCO3	Cluster_2
TMED4	Cluster_2
TMED8	Cluster_2
TMEM121B	Cluster_2
TMEM130	Cluster_2
TMEM131L	Cluster_2
TMEM132A	Cluster_2
TMEM151A	Cluster_2
TMEM158	Cluster_2
TMEM169	Cluster_2
TMEM170B	Cluster_2
TMEM179	Cluster_2
TMEM181	Cluster_2
TMEM19	Cluster_2
TMEM200A	Cluster_2
TMEM214	Cluster_2
TMEM232	Cluster_2
TMEM237	Cluster_2
TMEM256	Cluster_2
TMEM256-PLSCR3	Cluster_2
FAM156A	Cluster_2
FAM156B	Cluster_2
TMEM38A	Cluster_2
TMEM41B	Cluster_2
TMEM50A	Cluster_2
TMEM59L	Cluster_2
TMEM60	Cluster_2
TMEM65	Cluster_2
TMEM67	Cluster_2
TMEM68	Cluster_2
TMEM87B	Cluster_2
TMEM91	Cluster_2
TMOD1	Cluster_2
TMOD3	Cluster_2
TMSB4Y	Cluster_2
TNFRSF21	Cluster_2
TNK2	Cluster_2
TOM1L1	Cluster_2
TOMM40	Cluster_2
TOMM70	Cluster_2
TPI1	Cluster_2
TPK1	Cluster_2
TPPP	Cluster_2
TRAK2	Cluster_2
TRAPPC11	Cluster_2
TRAPPC12	Cluster_2
TRAPPC6B	Cluster_2
TRIM23	Cluster_2
TRIM3	Cluster_2
TRIP4	Cluster_2
TRIR	Cluster_2
TRIT1	Cluster_2
TRMT1	Cluster_2
TRMT10B	Cluster_2
TRMT11	Cluster_2
TRMT13	Cluster_2
TRMT1L	Cluster_2
TRMT6	Cluster_2
TRPC6	Cluster_2
TSN	Cluster_2
TSPAN14	Cluster_2
TTBK1	Cluster_2
TTC13	Cluster_2
TTC21B	Cluster_2
TTC27	Cluster_2
TTC39B	Cluster_2
TTC4	Cluster_2
TTC5	Cluster_2
TUBGCP2	Cluster_2
TULP3	Cluster_2
TWF2	Cluster_2
TXNL1	Cluster_2
TYRO3	Cluster_2
U2AF1L5	Cluster_2
U2AF1	Cluster_2
U2AF2	Cluster_2
UBA2	Cluster_2
UBAP2	Cluster_2
UBE2D1	Cluster_2
UBE2E1	Cluster_2
UBE2F-SCLY	Cluster_2
UBE2F	Cluster_2
UBE2J2	Cluster_2
UBE2L3	Cluster_2
UBE2N	Cluster_2
UBE2QL1	Cluster_2
UBQLN1	Cluster_2
UBR4	Cluster_2
UBTD2	Cluster_2
UBTF	Cluster_2
UBXN11	Cluster_2
UBXN2B	Cluster_2
UCHL1	Cluster_2
UCK2	Cluster_2
UEVLD	Cluster_2
UFD1	Cluster_2
UFL1	Cluster_2
UFSP2	Cluster_2
UGCG	Cluster_2
UHMK1	Cluster_2
UIMC1	Cluster_2
UNC5A	Cluster_2
UPF3B	Cluster_2
UQCC1	Cluster_2
UQCRC1	Cluster_2
UQCRC2	Cluster_2
UQCRH	Cluster_2
UQCRHL	Cluster_2
UQCRQ	Cluster_2
USF2	Cluster_2
USP11	Cluster_2
USP12	Cluster_2
USP13	Cluster_2
USP16	Cluster_2
USP2	Cluster_2
USP20	Cluster_2
USP22	Cluster_2
USP28	Cluster_2
USP3	Cluster_2
USP4	Cluster_2
USP50	Cluster_2
UTP14C	Cluster_2
UTP14A	Cluster_2
UTP18	Cluster_2
UTP4	Cluster_2
VAMP2	Cluster_2
VAPB	Cluster_2
VASH1	Cluster_2
VAV3	Cluster_2
VIPAS39	Cluster_2
VIPR1	Cluster_2
VKORC1L1	Cluster_2
VPS33A	Cluster_2
VPS35	Cluster_2
VPS35L	Cluster_2
VPS37B	Cluster_2
VPS37D	Cluster_2
VPS53	Cluster_2
VSTM2B	Cluster_2
VTA1	Cluster_2
VWA5B2	Cluster_2
VXN	Cluster_2
WASHC2A	Cluster_2
WASHC2C	Cluster_2
WBP4	Cluster_2
WDFY1	Cluster_2
WDR12	Cluster_2
WDR13	Cluster_2
WDR35	Cluster_2
WDR36	Cluster_2
WDR43	Cluster_2
WDR44	Cluster_2
WDR45B	Cluster_2
WDR75	Cluster_2
WDR82	Cluster_2
WIPF2	Cluster_2
WIPF3	Cluster_2
WIPI2	Cluster_2
WNK3	Cluster_2
WNT9A	Cluster_2
WRN	Cluster_2
WSCD2	Cluster_2
WTAP	Cluster_2
WWC2	Cluster_2
WWP2	Cluster_2
XBP1	Cluster_2
XPNPEP3	Cluster_2
XPO4	Cluster_2
XPO6	Cluster_2
XRCC6	Cluster_2
YBX3	Cluster_2
YDJC	Cluster_2
YPEL4	Cluster_2
YWHAB	Cluster_2
YY1	Cluster_2
ZBTB18	Cluster_2
ZBTB46	Cluster_2
ZBTB7A	Cluster_2
ZCCHC14	Cluster_2
ZCCHC17	Cluster_2
ZCCHC2	Cluster_2
ZCCHC8	Cluster_2
ZCCHC9	Cluster_2
ZCRB1	Cluster_2
ZDBF2	Cluster_2
ZDHHC1	Cluster_2
ZDHHC13	Cluster_2
ZDHHC23	Cluster_2
ZDHHC24	Cluster_2
ZDHHC6	Cluster_2
ZDHHC8	Cluster_2
ZFAT	Cluster_2
ZFP2	Cluster_2
ZNF282	Cluster_2
ZFP30	Cluster_2
ZNF346	Cluster_2
ZNF365	Cluster_2
ZNF426	Cluster_2
ZNF436	Cluster_2
ZNF507	Cluster_2
ZNF512	Cluster_2
ZNF512B	Cluster_2
ZNF76	Cluster_2
ZNF121	Cluster_2
ZNF23	Cluster_2
ZFP62	Cluster_2
ZNF639	Cluster_2
ZNF641	Cluster_2
ZNF664	Cluster_2
ZNF672	Cluster_2
ZNF711	Cluster_2
ZNF738	Cluster_2
ZNF695	Cluster_2
ZNF85	Cluster_2
ZNF682	Cluster_2
ZNF724	Cluster_2
ZNF678	Cluster_2
ZNF681	Cluster_2
ZNF727	Cluster_2
ZNF736	Cluster_2
ZNF569	Cluster_2
ZNF746	Cluster_2
ZNF771	Cluster_2
ZNF800	Cluster_2
ZNF700	Cluster_2
ZNF878	Cluster_2
ZNF821	Cluster_2
ZNF831	Cluster_2
ZNF519	Cluster_2
ZNF34	Cluster_2
ZNF878	Cluster_2
ZNF700	Cluster_2
ZNF101	Cluster_2
ZFY	Cluster_2
ZFYVE27	Cluster_2
ZGPAT	Cluster_2
ZKSCAN1	Cluster_2
ZNF483	Cluster_2
ZKSCAN2	Cluster_2
ZMAT2	Cluster_2
ZMIZ2	Cluster_2
ZMYM3	Cluster_2
ZMYM5	Cluster_2
ZNHIT6	Cluster_2
ZSWIM7	Cluster_2
ABCA1	Cluster_20
ABCA9	Cluster_20
ADAP2	Cluster_20
ADCY7	Cluster_20
ADGRE1	Cluster_20
AGMO	Cluster_20
AIM2	Cluster_20
AOAH	Cluster_20
APBB1IP	Cluster_20
APOBEC1	Cluster_20
APOBEC3H	Cluster_20
ARHGAP18	Cluster_20
ARHGAP45	Cluster_20
ARHGEF1	Cluster_20
ARHGEF3	Cluster_20
ARHGEF6	Cluster_20
ATP11C	Cluster_20
B2M	Cluster_20
B4GALT1	Cluster_20
BANK1	Cluster_20
BMP2K	Cluster_20
C1QA	Cluster_20
C1QB	Cluster_20
C1QC	Cluster_20
CCND3	Cluster_20
CD163	Cluster_20
CD200R1L	Cluster_20
CD200R1	Cluster_20
CD37	Cluster_20
CD38	Cluster_20
CD74	Cluster_20
CD84	Cluster_20
CD86	Cluster_20
CFLAR	Cluster_20
CLCN5	Cluster_20
CLEC10A	Cluster_20
CLEC2D	Cluster_20
COLEC12	Cluster_20
CP	Cluster_20
CRLF3	Cluster_20
CSF1R	Cluster_20
CTSB	Cluster_20
CTSC	Cluster_20
CTSH	Cluster_20
CTSS	Cluster_20
CX3CR1	Cluster_20
CYBA	Cluster_20
CYBB	Cluster_20
CYP27A1	Cluster_20
CYTH4	Cluster_20
DAB2	Cluster_20
DAPP1	Cluster_20
DCLRE1C	Cluster_20
DDX60	Cluster_20
DOCK11	Cluster_20
DOCK2	Cluster_20
DOCK8	Cluster_20
DSE	Cluster_20
EHD4	Cluster_20
ELF1	Cluster_20
ELF2	Cluster_20
ENOX2	Cluster_20
ENTPD1	Cluster_20
EPS8	Cluster_20
EPSTI1	Cluster_20
F13A1	Cluster_20
FCER1G	Cluster_20
FCGR2A	Cluster_20
FCGR2C	Cluster_20
FCGR2B	Cluster_20
FCRL2	Cluster_20
FKBP15	Cluster_20
FLI1	Cluster_20
FYB1	Cluster_20
GAB3	Cluster_20
GAS6	Cluster_20
GPR183	Cluster_20
GRN	Cluster_20
HLA-E	Cluster_20
HLA-E	Cluster_20
HGSNAT	Cluster_20
HPGDS	Cluster_20
HPS3	Cluster_20
MNDA	Cluster_20
IFNAR1	Cluster_20
IFNGR1	Cluster_20
IKZF1	Cluster_20
IL6R	Cluster_20
INPP5D	Cluster_20
ITGA4	Cluster_20
ITPR2	Cluster_20
KLF3	Cluster_20
LAPTM5	Cluster_20
LCP1	Cluster_20
LCP2	Cluster_20
LGMN	Cluster_20
LIFR	Cluster_20
LRMDA	Cluster_20
LRRK1	Cluster_20
LY6E	Cluster_20
LY86	Cluster_20
LYN	Cluster_20
MAF	Cluster_20
MAN1C1	Cluster_20
MDFIC	Cluster_20
MORC3	Cluster_20
MRC1	Cluster_20
MS4A4A	Cluster_20
MS4A4E	Cluster_20
MS4A6E	Cluster_20
MS4A6A	Cluster_20
MS4A6E	Cluster_20
MS4A6A	Cluster_20
MS4A6A	Cluster_20
MS4A6E	Cluster_20
MS4A7	Cluster_20
MTSS1	Cluster_20
MYO1F	Cluster_20
NCKAP1L	Cluster_20
NEK7	Cluster_20
NFXL1	Cluster_20
NOTCH2	Cluster_20
NRROS	Cluster_20
NTPCR	Cluster_20
OTULINL	Cluster_20
P2RX4	Cluster_20
P2RX7	Cluster_20
P2RY12	Cluster_20
P2RY6	Cluster_20
P3H2	Cluster_20
PARD3B	Cluster_20
PARP14	Cluster_20
PBX3	Cluster_20
PDLIM5	Cluster_20
PHACTR2	Cluster_20
PIK3AP1	Cluster_20
PIK3CD	Cluster_20
PIK3CG	Cluster_20
PLA2G4A	Cluster_20
PLCG2	Cluster_20
PLEKHO1	Cluster_20
PNPLA7	Cluster_20
PRKCH	Cluster_20
PSTPIP2	Cluster_20
PTPRC	Cluster_20
PTPRO	Cluster_20
RAB8B	Cluster_20
RBM47	Cluster_20
RBPJ	Cluster_20
RFTN1	Cluster_20
RHOBTB1	Cluster_20
RREB1	Cluster_20
RUNX1	Cluster_20
SAMD9L	Cluster_20
SAMHD1	Cluster_20
SELENOP	Cluster_20
SKAP2	Cluster_20
SLC16A10	Cluster_20
SNAP23	Cluster_20
SNX5	Cluster_20
SNX9	Cluster_20
SPI1	Cluster_20
ST8SIA4	Cluster_20
STAB1	Cluster_20
STAT5B	Cluster_20
SVIL	Cluster_20
SWAP70	Cluster_20
SYK	Cluster_20
TBC1D4	Cluster_20
TBXAS1	Cluster_20
TEC	Cluster_20
TGFBR1	Cluster_20
TGFBR2	Cluster_20
TLR4	Cluster_20
TLR7	Cluster_20
TM6SF1	Cluster_20
TMSB4Y	Cluster_20
TNFAIP8	Cluster_20
TNFRSF11A	Cluster_20
TNS3	Cluster_20
TF	Cluster_20
TRIM5	Cluster_20
UBASH3B	Cluster_20
UNC93B1	Cluster_20
VAV3	Cluster_20
VRK2	Cluster_20
WASF2	Cluster_20
WDFY4	Cluster_20
WIPF1	Cluster_20
ZFHX3	Cluster_20
ZFP36L1	Cluster_20
ABCA1	Cluster_21
ABTB2	Cluster_21
ACTG1	Cluster_21
ADAM18	Cluster_21
ADAMTS6	Cluster_21
ADARB2	Cluster_21
ADCY5	Cluster_21
AFAP1L2	Cluster_21
AMPD3	Cluster_21
AMZ1	Cluster_21
AP2A1	Cluster_21
ARHGAP24	Cluster_21
ARHGAP31	Cluster_21
ARHGEF10	Cluster_21
ARHGEF10L	Cluster_21
ARL2BP	Cluster_21
ARMH4	Cluster_21
ASAP3	Cluster_21
ASRGL1	Cluster_21
ATAT1	Cluster_21
ATP11A	Cluster_21
ATP6V0A2	Cluster_21
ATP6V0E1	Cluster_21
BCAN	Cluster_21
BCAS1	Cluster_21
BCL7A	Cluster_21
BEND7	Cluster_21
BFSP2	Cluster_21
BMP1	Cluster_21
BMP4	Cluster_21
C1QL1	Cluster_21
CACNG4	Cluster_21
CADM4	Cluster_21
CALD1	Cluster_21
CA8	Cluster_21
CBFB	Cluster_21
CCDC134	Cluster_21
