Gene	Cell
Ndufs8	Inh_Sst
Necap2	Inh_Sst
Nipa1	Inh_Sst
Nme1	Inh_Sst
Nup153	Inh_Sst
Pde7a	Inh_Sst
Pgrmc1	Inh_Sst
Phf24	Inh_Sst
Pisd	Inh_Sst
Plcb4	Inh_Sst
Plekhh2	Inh_Sst
Plxnc1	Inh_Sst
Podxl2	Inh_Sst
Prkcb	Inh_Sst
Psmc5	Inh_Sst
Rlim	Inh_Sst
Rpl18	Inh_Sst
Rpl9	Inh_Sst
Saraf	Inh_Sst
Sema6a	Inh_Sst
Serinc1	Inh_Sst
Setd4	Inh_Sst
Shtn1	Inh_Sst
Slc24a3	Inh_Sst
Slc30a5	Inh_Sst
Smpd1	Inh_Sst
Sptlc1	Inh_Sst
Sub1	Inh_Sst
Tagln3	Inh_Sst
Tmem243	Inh_Sst
Tpt1	Inh_Sst
Tubb2a	Inh_Sst
Tubb3	Inh_Sst
Vcp	Inh_Sst
Vip	Inh_Sst
Zfp560	Inh_Sst
Zfp654	Inh_Sst
2210016L21Rik	VLMC_Slc7a11
9530068E07Rik	VLMC_Slc7a11
AU041133	VLMC_Slc7a11
Aacs	VLMC_Slc7a11
Abhd12	VLMC_Slc7a11
Acadsb	VLMC_Slc7a11
Actr1b	VLMC_Slc7a11
Adarb1	VLMC_Slc7a11
Adcy1	VLMC_Slc7a11
Ahr	VLMC_Slc7a11
Alg11	VLMC_Slc7a11
Anapc13	VLMC_Slc7a11
Ano4	VLMC_Slc7a11
Apbb1	VLMC_Slc7a11
Apbb2	VLMC_Slc7a11
App	VLMC_Slc7a11
Ar	VLMC_Slc7a11
Arpc5l	VLMC_Slc7a11
Asic2	VLMC_Slc7a11
Atp2a2	VLMC_Slc7a11
Atp5b	VLMC_Slc7a11
Atp5e	VLMC_Slc7a11
Atp5j2	VLMC_Slc7a11
Atp6v0b	VLMC_Slc7a11
Atp6v1b2	VLMC_Slc7a11
Atp6v1c1	VLMC_Slc7a11
Atp8b2	VLMC_Slc7a11
Bcl7b	VLMC_Slc7a11
Bhlhb9	VLMC_Slc7a11
Bloc1s1	VLMC_Slc7a11
Bod1	VLMC_Slc7a11
Bok	VLMC_Slc7a11
Btbd8	VLMC_Slc7a11
C1qtnf12	VLMC_Slc7a11
Cacna1d	VLMC_Slc7a11
Cadm2	VLMC_Slc7a11
Calr	VLMC_Slc7a11
Ccnq	VLMC_Slc7a11
Cd200	VLMC_Slc7a11
Cd81	VLMC_Slc7a11
Cdc14b	VLMC_Slc7a11
Cdh4	VLMC_Slc7a11
Celf1	VLMC_Slc7a11
Chchd4	VLMC_Slc7a11
Chn1	VLMC_Slc7a11
Ckb	VLMC_Slc7a11
Clip3	VLMC_Slc7a11
Clta	VLMC_Slc7a11
Cmtm4	VLMC_Slc7a11
Col4a3bp	VLMC_Slc7a11
Col6a6	VLMC_Slc7a11
Colgalt1	VLMC_Slc7a11
Cops6	VLMC_Slc7a11
Cox5a	VLMC_Slc7a11
Cox7a2	VLMC_Slc7a11
Cox7a2l	VLMC_Slc7a11
Cpne4	VLMC_Slc7a11
Cst3	VLMC_Slc7a11
Ctc1	VLMC_Slc7a11
Cttn	VLMC_Slc7a11
Cuedc2	VLMC_Slc7a11
Cyfip2	VLMC_Slc7a11
Cyth2	VLMC_Slc7a11
Dapk3	VLMC_Slc7a11
Ddx24	VLMC_Slc7a11
Denr	VLMC_Slc7a11
Dgcr6	VLMC_Slc7a11
Dgke	VLMC_Slc7a11
Dkk3	VLMC_Slc7a11
Dlg1	VLMC_Slc7a11
Dpp9	VLMC_Slc7a11
Drg2	VLMC_Slc7a11
Dusp16	VLMC_Slc7a11
Dxo	VLMC_Slc7a11
Eid2b	VLMC_Slc7a11
Eif3i	VLMC_Slc7a11
Eloc	VLMC_Slc7a11
Emg1	VLMC_Slc7a11
Eno1	VLMC_Slc7a11
Enpp1	VLMC_Slc7a11
Ergic3	VLMC_Slc7a11
Etl4	VLMC_Slc7a11
Fam174a	VLMC_Slc7a11
Fam53c	VLMC_Slc7a11
Fau	VLMC_Slc7a11
Faxc	VLMC_Slc7a11
Fbxl6	VLMC_Slc7a11
Fbxo31	VLMC_Slc7a11
Fbxo33	VLMC_Slc7a11
Fkrp	VLMC_Slc7a11
Flot1	VLMC_Slc7a11
Fnbp1l	VLMC_Slc7a11
Frem1	VLMC_Slc7a11
Frmd4a	VLMC_Slc7a11
Fubp1	VLMC_Slc7a11
Fuca2	VLMC_Slc7a11
G3bp2	VLMC_Slc7a11
Gabbr1	VLMC_Slc7a11
Galnt18	VLMC_Slc7a11
Gbf1	VLMC_Slc7a11
Gfod1	VLMC_Slc7a11
Glmp	VLMC_Slc7a11
Gls	VLMC_Slc7a11
Gm5617	VLMC_Slc7a11
Gnao1	VLMC_Slc7a11
Gnas	VLMC_Slc7a11
Gnb2	VLMC_Slc7a11
Gnb4	VLMC_Slc7a11
Golgb1	VLMC_Slc7a11
Golt1b	VLMC_Slc7a11
Gpc6	VLMC_Slc7a11
Gpcpd1	VLMC_Slc7a11
Gprasp2	VLMC_Slc7a11
Grk5	VLMC_Slc7a11
Hdgf	VLMC_Slc7a11
Hectd4	VLMC_Slc7a11
Higd1a	VLMC_Slc7a11
Hmgcs1	VLMC_Slc7a11
Hnrnpa0	VLMC_Slc7a11
Hnrnpr	VLMC_Slc7a11
Hs6st1	VLMC_Slc7a11
Hyou1	VLMC_Slc7a11
Ier5l	VLMC_Slc7a11
Igf1	VLMC_Slc7a11
Igfbp2	VLMC_Slc7a11
Inafm1	VLMC_Slc7a11
Insig1	VLMC_Slc7a11
Ipo11	VLMC_Slc7a11
Iqsec1	VLMC_Slc7a11
Iscu	VLMC_Slc7a11
Itm2c	VLMC_Slc7a11
Jagn1	VLMC_Slc7a11
Jmjd8	VLMC_Slc7a11
Jph1	VLMC_Slc7a11
Jund	VLMC_Slc7a11
Kcnma1	VLMC_Slc7a11
Kcnt2	VLMC_Slc7a11
Kctd2	VLMC_Slc7a11
Kif3a	VLMC_Slc7a11
Klhl3	VLMC_Slc7a11
Klhl32	VLMC_Slc7a11
Lactb	VLMC_Slc7a11
Ldhb	VLMC_Slc7a11
Lpcat2	VLMC_Slc7a11
Lrch3	VLMC_Slc7a11
Lsm7	VLMC_Slc7a11
Ly6e	VLMC_Slc7a11
Maco1	VLMC_Slc7a11
Man2b1	VLMC_Slc7a11
Map3k2	VLMC_Slc7a11
Mapk10	VLMC_Slc7a11
Mapk4	VLMC_Slc7a11
Mapk8ip1	VLMC_Slc7a11
Mdh2	VLMC_Slc7a11
Med15	VLMC_Slc7a11
Metrnl	VLMC_Slc7a11
Mfsd14a	VLMC_Slc7a11
Mfsd8	VLMC_Slc7a11
Minpp1	VLMC_Slc7a11
Mlec	VLMC_Slc7a11
Moxd1	VLMC_Slc7a11
Mpc1	VLMC_Slc7a11
Mpc2	VLMC_Slc7a11
Mpped2	VLMC_Slc7a11
Mrpl14	VLMC_Slc7a11
Mrpl35	VLMC_Slc7a11
Mrps17	VLMC_Slc7a11
Mrtfa	VLMC_Slc7a11
Mtch1	VLMC_Slc7a11
Mtcl1	VLMC_Slc7a11
Mtln	VLMC_Slc7a11
Mturn	VLMC_Slc7a11
Mtus2	VLMC_Slc7a11
Nanp	VLMC_Slc7a11
Nars	VLMC_Slc7a11
Nbea	VLMC_Slc7a11
Ncoa1	VLMC_Slc7a11
Ndfip2	VLMC_Slc7a11
Ndufa3	VLMC_Slc7a11
Ndufs2	VLMC_Slc7a11
Ndufv1	VLMC_Slc7a11
Nfkb1	VLMC_Slc7a11
Nfyc	VLMC_Slc7a11
Nkd1	VLMC_Slc7a11
Nkiras1	VLMC_Slc7a11
Npdc1	VLMC_Slc7a11
Nptn	VLMC_Slc7a11
Nsf	VLMC_Slc7a11
Nsmce2	VLMC_Slc7a11
Nsmce3	VLMC_Slc7a11
Nsmf	VLMC_Slc7a11
Oaz1	VLMC_Slc7a11
Orc2	VLMC_Slc7a11
Ormdl3	VLMC_Slc7a11
Osbpl1a	VLMC_Slc7a11
Osbpl3	VLMC_Slc7a11
Pam16	VLMC_Slc7a11
Pcbp1	VLMC_Slc7a11
Pcdh9	VLMC_Slc7a11
Pcdhga6	VLMC_Slc7a11
Pced1b	VLMC_Slc7a11
Pcna	VLMC_Slc7a11
Pcyox1	VLMC_Slc7a11
Pdap1	VLMC_Slc7a11
Pde10a	VLMC_Slc7a11
Pfdn5	VLMC_Slc7a11
Pfdn6	VLMC_Slc7a11
Pfn2	VLMC_Slc7a11
Pgrmc1	VLMC_Slc7a11
Phtf1	VLMC_Slc7a11
Pip4k2c	VLMC_Slc7a11
Pnisr	VLMC_Slc7a11
Pnmal2	VLMC_Slc7a11
Polr2e	VLMC_Slc7a11
Pop5	VLMC_Slc7a11
Porcn	VLMC_Slc7a11
Ppm1l	VLMC_Slc7a11
Ppp1r9a	VLMC_Slc7a11
Ppp2r2a	VLMC_Slc7a11
Ppp3cc	VLMC_Slc7a11
Prdm5	VLMC_Slc7a11
Prox1	VLMC_Slc7a11
Prpf19	VLMC_Slc7a11
Psmd4	VLMC_Slc7a11
Psmd6	VLMC_Slc7a11
Ptms	VLMC_Slc7a11
Ptprd	VLMC_Slc7a11
Pxk	VLMC_Slc7a11
R3hdm1	VLMC_Slc7a11
R3hdm4	VLMC_Slc7a11
Rab5if	VLMC_Slc7a11
Rac3	VLMC_Slc7a11
Ramac	VLMC_Slc7a11
Ramp1	VLMC_Slc7a11
Rap2a	VLMC_Slc7a11
Rasa1	VLMC_Slc7a11
Rbfox1	VLMC_Slc7a11
Rcan2	VLMC_Slc7a11
Reep5	VLMC_Slc7a11
Rfc1	VLMC_Slc7a11
Rfxap	VLMC_Slc7a11
Rgs9	VLMC_Slc7a11
Rhbdd2	VLMC_Slc7a11
Ric8a	VLMC_Slc7a11
Rnf220	VLMC_Slc7a11
Robo1	VLMC_Slc7a11
Rpl10	VLMC_Slc7a11
Rpl17	VLMC_Slc7a11
Rpl18	VLMC_Slc7a11
Rpl22l1	VLMC_Slc7a11
Rpl35	VLMC_Slc7a11
Rpl36	VLMC_Slc7a11
Rpl36al	VLMC_Slc7a11
Rpl39	VLMC_Slc7a11
Rplp0	VLMC_Slc7a11
Rpn1	VLMC_Slc7a11
Rps11	VLMC_Slc7a11
Rps14	VLMC_Slc7a11
Rps15a	VLMC_Slc7a11
Rps20	VLMC_Slc7a11
Rps21	VLMC_Slc7a11
Rps26	VLMC_Slc7a11
Rps27	VLMC_Slc7a11
Rps3	VLMC_Slc7a11
Rps4x	VLMC_Slc7a11
Rps9	VLMC_Slc7a11
Rtl8a	VLMC_Slc7a11
Rwdd1	VLMC_Slc7a11
Sars	VLMC_Slc7a11
Scap	VLMC_Slc7a11
Sccpdh	VLMC_Slc7a11
Scp2	VLMC_Slc7a11
Sdhaf1	VLMC_Slc7a11
Sdhb	VLMC_Slc7a11
Sdk2	VLMC_Slc7a11
Sergef	VLMC_Slc7a11
Serpina11	VLMC_Slc7a11
Sgip1	VLMC_Slc7a11
Sidt1	VLMC_Slc7a11
Siva1	VLMC_Slc7a11
Slc1a3	VLMC_Slc7a11
Slc20a1	VLMC_Slc7a11
Slc22a8	VLMC_Slc7a11
Slc25a3	VLMC_Slc7a11
Slc35f3	VLMC_Slc7a11
Slc9a6	VLMC_Slc7a11
Smdt1	VLMC_Slc7a11
Smim7	VLMC_Slc7a11
Sned1	VLMC_Slc7a11
Snph	VLMC_Slc7a11
Snrpd2	VLMC_Slc7a11
Sort1	VLMC_Slc7a11
Spout1	VLMC_Slc7a11
Srp14	VLMC_Slc7a11
Srrd	VLMC_Slc7a11
Ssna1	VLMC_Slc7a11
Ssr2	VLMC_Slc7a11
Stip1	VLMC_Slc7a11
Stx1a	VLMC_Slc7a11
Stxbp1	VLMC_Slc7a11
Sub1	VLMC_Slc7a11
Syne1	VLMC_Slc7a11
Tbcb	VLMC_Slc7a11
Tcn2	VLMC_Slc7a11
Tgoln1	VLMC_Slc7a11
Tmed4	VLMC_Slc7a11
Tmem101	VLMC_Slc7a11
Tmem14c	VLMC_Slc7a11
Tmem201	VLMC_Slc7a11
Tmem33	VLMC_Slc7a11
Tmem45a	VLMC_Slc7a11
Tmem50a	VLMC_Slc7a11
Tmem59	VLMC_Slc7a11
Tmem63b	VLMC_Slc7a11
Tmem70	VLMC_Slc7a11
Tmsb10	VLMC_Slc7a11
Tnfaip6	VLMC_Slc7a11
Tor2a	VLMC_Slc7a11
Tpt1	VLMC_Slc7a11
Trappc4	VLMC_Slc7a11
Trim28	VLMC_Slc7a11
Trp53rkb	VLMC_Slc7a11
Tsn	VLMC_Slc7a11
Tspan6	VLMC_Slc7a11
Ttc3	VLMC_Slc7a11
Ttll11	VLMC_Slc7a11
Twistnb	VLMC_Slc7a11
U2surp	VLMC_Slc7a11
Ube2k	VLMC_Slc7a11
Unc13c	VLMC_Slc7a11
Utrn	VLMC_Slc7a11
Vdac1	VLMC_Slc7a11
Vdac2	VLMC_Slc7a11
Vegfc	VLMC_Slc7a11
Wdr47	VLMC_Slc7a11
Xrn1	VLMC_Slc7a11
Yeats4	VLMC_Slc7a11
Ylpm1	VLMC_Slc7a11
Ywhab	VLMC_Slc7a11
Ywhag	VLMC_Slc7a11
Zc3h13	VLMC_Slc7a11
Zdhhc2	VLMC_Slc7a11
Zdhhc8	VLMC_Slc7a11
Zfhx4	VLMC_Slc7a11
Zfp46	VLMC_Slc7a11
Zfp950	VLMC_Slc7a11
Zmat3	VLMC_Slc7a11
0610030E20Rik	Inh_Lamp5
5031439G07Rik	Inh_Lamp5
Acsl3	Inh_Lamp5
Acss1	Inh_Lamp5
Actg1	Inh_Lamp5
Actn4	Inh_Lamp5
Actr3	Inh_Lamp5
Acyp2	Inh_Lamp5
Adam23	Inh_Lamp5
Adgra1	Inh_Lamp5
Adgrl2	Inh_Lamp5
Adra1b	Inh_Lamp5
Afg3l1	Inh_Lamp5
Ahi1	Inh_Lamp5
Aldh18a1	Inh_Lamp5
Amfr	Inh_Lamp5
Amy1	Inh_Lamp5
Ankrd24	Inh_Lamp5
Anp32a	Inh_Lamp5
Ap2a2	Inh_Lamp5
Ap3b1	Inh_Lamp5
Aplp1	Inh_Lamp5
Arhgdig	Inh_Lamp5
Arhgef28	Inh_Lamp5
Arl1	Inh_Lamp5
Atl3	Inh_Lamp5
Atp11c	Inh_Lamp5
Atp13a2	Inh_Lamp5
Atp1a1	Inh_Lamp5
Atp1b1	Inh_Lamp5
Atp2b1	Inh_Lamp5
Atpaf1	Inh_Lamp5
Atrnl1	Inh_Lamp5
Atxn7l3b	Inh_Lamp5
BC005624	Inh_Lamp5
Baiap2	Inh_Lamp5
Baz2b	Inh_Lamp5
Bcl9	Inh_Lamp5
Bmp2k	Inh_Lamp5
Brd9	Inh_Lamp5
Bsg	Inh_Lamp5
Btaf1	Inh_Lamp5
Calm3	Inh_Lamp5
Caly	Inh_Lamp5
Camk1d	Inh_Lamp5
Camk2a	Inh_Lamp5
Camk2n1	Inh_Lamp5
Ccar1	Inh_Lamp5
Cck	Inh_Lamp5
Ccl25	Inh_Lamp5
Ccl27a	Inh_Lamp5
Ccnl1	Inh_Lamp5
Cdc42se2	Inh_Lamp5
Cdh4	Inh_Lamp5
Cdk17	Inh_Lamp5
Cdk5r1	Inh_Lamp5
Celf3	Inh_Lamp5
Cep112	Inh_Lamp5
Cers6	Inh_Lamp5
Chd2	Inh_Lamp5
Chd4	Inh_Lamp5
Chgb	Inh_Lamp5
Chic2	Inh_Lamp5
Chst1	Inh_Lamp5
Ckb	Inh_Lamp5
Clpp	Inh_Lamp5
Clpx	Inh_Lamp5
Cnih2	Inh_Lamp5
Cntnap2	Inh_Lamp5
Col19a1	Inh_Lamp5
Cox5b	Inh_Lamp5
Cox6c	Inh_Lamp5
Cox7a2	Inh_Lamp5
Cpd	Inh_Lamp5
Cpne8	Inh_Lamp5
Cpt1c	Inh_Lamp5
Creg2	Inh_Lamp5
Csdc2	Inh_Lamp5
Csmd2	Inh_Lamp5
Ctnna3	Inh_Lamp5
Ctsd	Inh_Lamp5
Cxcl14	Inh_Lamp5
Cyb5r4	Inh_Lamp5
Cyc1	Inh_Lamp5
D430041D05Rik	Inh_Lamp5
Dach1	Inh_Lamp5
Dad1	Inh_Lamp5
Dars	Inh_Lamp5
Dclk2	Inh_Lamp5
Dennd4a	Inh_Lamp5
Dennd6a	Inh_Lamp5
Dhps	Inh_Lamp5
Dhx36	Inh_Lamp5
Diaph2	Inh_Lamp5
Dner	Inh_Lamp5
Dnmbp	Inh_Lamp5
Dpysl4	Inh_Lamp5
Drg1	Inh_Lamp5
Dusp15	Inh_Lamp5
Dynll1	Inh_Lamp5
Eef2	Inh_Lamp5
Eif3m	Inh_Lamp5
Elovl4	Inh_Lamp5
Elp3	Inh_Lamp5
Ensa	Inh_Lamp5
Epb41l4a	Inh_Lamp5
Epb41l4b	Inh_Lamp5
Ergic2	Inh_Lamp5
Etfa	Inh_Lamp5
Fabp5	Inh_Lamp5
Fam110b	Inh_Lamp5
Fam135a	Inh_Lamp5
Fau	Inh_Lamp5
Fbn1	Inh_Lamp5
Fbxo3	Inh_Lamp5
Fgd4	Inh_Lamp5
Fgf14	Inh_Lamp5
Fjx1	Inh_Lamp5
Fnip1	Inh_Lamp5
Frrs1l	Inh_Lamp5
Frs2	Inh_Lamp5
Fxyd6	Inh_Lamp5
Gaa	Inh_Lamp5
Gabbr1	Inh_Lamp5
Gde1	Inh_Lamp5
Glyr1	Inh_Lamp5
Gm4924	Inh_Lamp5
Gmcl1	Inh_Lamp5
Gnb1	Inh_Lamp5
Gnl3	Inh_Lamp5
Gpatch8	Inh_Lamp5
Gpbp1l1	Inh_Lamp5
Gria3	Inh_Lamp5
Grm1	Inh_Lamp5
Gtpbp4	Inh_Lamp5
Guk1	Inh_Lamp5
Heca	Inh_Lamp5
Hecw1	Inh_Lamp5
Hip1	Inh_Lamp5
Hlcs	Inh_Lamp5
Hmgn3	Inh_Lamp5
Hnrnpc	Inh_Lamp5
Hook3	Inh_Lamp5
Hras	Inh_Lamp5
Hs6st1	Inh_Lamp5
Hsp90ab1	Inh_Lamp5
Hspa5	Inh_Lamp5
Ilf2	Inh_Lamp5
Ilkap	Inh_Lamp5
Irs1	Inh_Lamp5
Itm2c	Inh_Lamp5
Itsn1	Inh_Lamp5
Itsn2	Inh_Lamp5
Junb	Inh_Lamp5
Jund	Inh_Lamp5
Kansl1l	Inh_Lamp5
Katna1	Inh_Lamp5
Kcnc3	Inh_Lamp5
Kcnh7	Inh_Lamp5
Kcnj4	Inh_Lamp5
Kcnmb2	Inh_Lamp5
Kcns3	Inh_Lamp5
Kdm2a	Inh_Lamp5
Kif26b	Inh_Lamp5
Kitl	Inh_Lamp5
Kmt2b	Inh_Lamp5
Krt10	Inh_Lamp5
Lamp2	Inh_Lamp5
Lamp5	Inh_Lamp5
Lamtor2	Inh_Lamp5
Lars2	Inh_Lamp5
Ldha	Inh_Lamp5
Letm2	Inh_Lamp5
Lgmn	Inh_Lamp5
Lima1	Inh_Lamp5
Lmo4	Inh_Lamp5
Lnpep	Inh_Lamp5
Lrrc4c	Inh_Lamp5
Lrrtm3	Inh_Lamp5
Lrtm1	Inh_Lamp5
Luc7l	Inh_Lamp5
Lyst	Inh_Lamp5
Maco1	Inh_Lamp5
Magi1	Inh_Lamp5
Maml3	Inh_Lamp5
Map3k4	Inh_Lamp5
Map4k5	Inh_Lamp5
Mest	Inh_Lamp5
Metap2	Inh_Lamp5
Mfsd6	Inh_Lamp5
Mif	Inh_Lamp5
Minpp1	Inh_Lamp5
Mras	Inh_Lamp5
Mrfap1	Inh_Lamp5
Mrps16	Inh_Lamp5
Mt3	Inh_Lamp5
Nat14	Inh_Lamp5
Naxd	Inh_Lamp5
Ncln	Inh_Lamp5
Ndn	Inh_Lamp5
Ndufa11	Inh_Lamp5
Ndufa4	Inh_Lamp5
Ndufa8	Inh_Lamp5
Ndufb5	Inh_Lamp5
Ndufb6	Inh_Lamp5
Ndufb8	Inh_Lamp5
Ndufb9	Inh_Lamp5
Ndufv2	Inh_Lamp5
Nedd8	Inh_Lamp5
Nfe2l1	Inh_Lamp5
Ngrn	Inh_Lamp5
Nlgn1	Inh_Lamp5
Nme1	Inh_Lamp5
Nme7	Inh_Lamp5
Nop56	Inh_Lamp5
Nop58	Inh_Lamp5
Nrbp2	Inh_Lamp5
Ntng1	Inh_Lamp5
Numbl	Inh_Lamp5
Oprm1	Inh_Lamp5
Pcgf6	Inh_Lamp5
Pcsk1	Inh_Lamp5
Pdia3	Inh_Lamp5
Pdzrn3	Inh_Lamp5
Pggt1b	Inh_Lamp5
Phf12	Inh_Lamp5
Plekhg5	Inh_Lamp5
Plekhj1	Inh_Lamp5
Plppr4	Inh_Lamp5
Pmm1	Inh_Lamp5
Pnisr	Inh_Lamp5
Pnn	Inh_Lamp5
Polb	Inh_Lamp5
Poldip3	Inh_Lamp5
Polr2e	Inh_Lamp5
Ppia	Inh_Lamp5
Prdx1	Inh_Lamp5
Prr3	Inh_Lamp5
Prr7	Inh_Lamp5
Psma3	Inh_Lamp5
Psma5	Inh_Lamp5
Psmb1	Inh_Lamp5
Psmc3	Inh_Lamp5
Psmc5	Inh_Lamp5
Psmc6	Inh_Lamp5
Pstk	Inh_Lamp5
Ptn	Inh_Lamp5
Ptpa	Inh_Lamp5
Ptprr	Inh_Lamp5
Purb	Inh_Lamp5
Pxmp4	Inh_Lamp5
R3hdm2	Inh_Lamp5
Rab40c	Inh_Lamp5
Rasal2	Inh_Lamp5
Rasgrp1	Inh_Lamp5
Rbbp5	Inh_Lamp5
Rcan3	Inh_Lamp5
Rgs20	Inh_Lamp5
Rgs7bp	Inh_Lamp5
Rhoq	Inh_Lamp5
Rlim	Inh_Lamp5
Rnf187	Inh_Lamp5
Rnf220	Inh_Lamp5
Rock2	Inh_Lamp5
Rora	Inh_Lamp5
Rpl10	Inh_Lamp5
Rpl12	Inh_Lamp5
Rpl18	Inh_Lamp5
Rpl18a	Inh_Lamp5
Rpl19	Inh_Lamp5
Rpl23	Inh_Lamp5
Rpl26	Inh_Lamp5
Rpl28	Inh_Lamp5
Rpl34	Inh_Lamp5
Rpl37	Inh_Lamp5
Rpl38	Inh_Lamp5
Rpl8	Inh_Lamp5
Rpl9	Inh_Lamp5
Rps11	Inh_Lamp5
Rps17	Inh_Lamp5
Rps27	Inh_Lamp5
Rps3a1	Inh_Lamp5
Rps7	Inh_Lamp5
Rsbn1l	Inh_Lamp5
Safb2	Inh_Lamp5
Samd5	Inh_Lamp5
Sap130	Inh_Lamp5
Scamp1	Inh_Lamp5
Scd2	Inh_Lamp5
Scn1b	Inh_Lamp5
Scn3a	Inh_Lamp5
Scrn1	Inh_Lamp5
Scube1	Inh_Lamp5
Sec11c	Inh_Lamp5
Sf3b2	Inh_Lamp5
Sf3b6	Inh_Lamp5
Sgcz	Inh_Lamp5
Slain2	Inh_Lamp5
Slc1a2	Inh_Lamp5
Slc31a1	Inh_Lamp5
Slc39a10	Inh_Lamp5
Slc44a1	Inh_Lamp5
Slc48a1	Inh_Lamp5
Snx19	Inh_Lamp5
Snx30	Inh_Lamp5
Son	Inh_Lamp5
Sp3	Inh_Lamp5
Sparcl1	Inh_Lamp5
Sphkap	Inh_Lamp5
Srsf2	Inh_Lamp5
St6gal1	Inh_Lamp5
Stmn1	Inh_Lamp5
Stmn4	Inh_Lamp5
Strn4	Inh_Lamp5
Sumo2	Inh_Lamp5
Supt6	Inh_Lamp5
Susd4	Inh_Lamp5
Syt11	Inh_Lamp5
Tagln3	Inh_Lamp5
Tango2	Inh_Lamp5
Tbc1d30	Inh_Lamp5
Tcf25	Inh_Lamp5
Tcp1	Inh_Lamp5
Thap3	Inh_Lamp5
Tial1	Inh_Lamp5
Tigd2	Inh_Lamp5
Tm9sf4	Inh_Lamp5
Tmed10	Inh_Lamp5
Tmed2	Inh_Lamp5
Tmed5	Inh_Lamp5
Tmeff1	Inh_Lamp5
Tmem147	Inh_Lamp5
Tmem164	Inh_Lamp5
Tmem170b	Inh_Lamp5
Tmem191c	Inh_Lamp5
Tmem59l	Inh_Lamp5
Tmsb10	Inh_Lamp5
Tmsb4x	Inh_Lamp5
Togaram1	Inh_Lamp5
Topors	Inh_Lamp5
Trappc3	Inh_Lamp5
Trerf1	Inh_Lamp5
Trip11	Inh_Lamp5
Tspan3	Inh_Lamp5
Tubb2a	Inh_Lamp5
Tulp4	Inh_Lamp5
Tut4	Inh_Lamp5
Twistnb	Inh_Lamp5
Ubap2l	Inh_Lamp5
Ubash3b	Inh_Lamp5
Ubb	Inh_Lamp5
Ubc	Inh_Lamp5
Ube2r2	Inh_Lamp5
Ubr3	Inh_Lamp5
Ubxn2b	Inh_Lamp5
Uchl1	Inh_Lamp5
Uchl3	Inh_Lamp5
Unc80	Inh_Lamp5
Uqcc2	Inh_Lamp5
Usp29	Inh_Lamp5
Usp45	Inh_Lamp5
Usp53	Inh_Lamp5
Usp7	Inh_Lamp5
Vopp1	Inh_Lamp5
Vstm2a	Inh_Lamp5
Wdr45b	Inh_Lamp5
Wdr7	Inh_Lamp5
Wls	Inh_Lamp5
Wtap	Inh_Lamp5
Ypel2	Inh_Lamp5
Ywhah	Inh_Lamp5
Zfp704	Inh_Lamp5
Zfp799	Inh_Lamp5
Zfyve16	Inh_Lamp5
Zkscan16	Inh_Lamp5
Zmynd8	Inh_Lamp5
Zwint	Inh_Lamp5
Acsl3	Inh_Vip
Actg1	Inh_Vip
Agfg1	Inh_Vip
Amd1	Inh_Vip
Arl1	Inh_Vip
Atp1a1	Inh_Vip
Atp2b1	Inh_Vip
Atp5o	Inh_Vip
Baiap2	Inh_Vip
Bmper	Inh_Vip
Bsg	Inh_Vip
Calm3	Inh_Vip
Chgb	Inh_Vip
Chn1	Inh_Vip
Chrna7	Inh_Vip
Chst1	Inh_Vip
Clu	Inh_Vip
Cox5b	Inh_Vip
Cox6c	Inh_Vip
Cox7b	Inh_Vip
Cpne7	Inh_Vip
Creg2	Inh_Vip
Csf1	Inh_Vip
Csnk1g3	Inh_Vip
Ddost	Inh_Vip
Dram2	Inh_Vip
Dync1h1	Inh_Vip
Dynll1	Inh_Vip
Ebp	Inh_Vip
Eef2k	Inh_Vip
Elmo1	Inh_Vip
Ephb6	Inh_Vip
Erbb4	Inh_Vip
Fabp5	Inh_Vip
Fjx1	Inh_Vip
Frmd5	Inh_Vip
Gde1	Inh_Vip
Gdi1	Inh_Vip
Hras	Inh_Vip
Hsd17b12	Inh_Vip
Hsp90aa1	Inh_Vip
Hsp90ab1	Inh_Vip
Hspa5	Inh_Vip
Ip6k1	Inh_Vip
Junb	Inh_Vip
Kansl3	Inh_Vip
Kmt2c	Inh_Vip
Kpna3	Inh_Vip
Lamp2	Inh_Vip
Lars2	Inh_Vip
Lrrfip2	Inh_Vip
Lypd1	Inh_Vip
Mapkap1	Inh_Vip
Mif	Inh_Vip
Mrtfa	Inh_Vip
Mxi1	Inh_Vip
Mycbp	Inh_Vip
Nat14	Inh_Vip
Ndufb5	Inh_Vip
Ndufb8	Inh_Vip
Nell2	Inh_Vip
Nme1	Inh_Vip
Nrxn2	Inh_Vip
Nsg1	Inh_Vip
Osbpl6	Inh_Vip
Pcdh10	Inh_Vip
Pcp4	Inh_Vip
Pdia3	Inh_Vip
Pgm2l1	Inh_Vip
Plpp3	Inh_Vip
Pmm1	Inh_Vip
Ppia	Inh_Vip
Psmc5	Inh_Vip
Psmd14	Inh_Vip
Ptgds	Inh_Vip
Ptn	Inh_Vip
Ptpn12	Inh_Vip
Ptpre	Inh_Vip
Rap2b	Inh_Vip
Rpl23	Inh_Vip
Rpl26	Inh_Vip
Rpl28	Inh_Vip
Rpl9	Inh_Vip
