Gene	Cell
SLC25A42	Exc_L4_Ntng1
SLC44A5	Exc_L4_Ntng1
SORCS3	Exc_L4_Ntng1
SPCS2	Exc_L4_Ntng1
ST6GALNAC5	Exc_L4_Ntng1
SYN3	Exc_L4_Ntng1
SYT7	Exc_L4_Ntng1
THRA	Exc_L4_Ntng1
TIAM1	Exc_L4_Ntng1
TRPM3	Exc_L4_Ntng1
UNC5D	Exc_L4_Ntng1
VGF	Exc_L4_Ntng1
ZNF385B	Exc_L4_Ntng1
ZNF804A	Exc_L4_Ntng1
ZNF804B	Exc_L4_Ntng1
NCBP2AS2	OPC_Vcan
C4orf3	OPC_Vcan
ACVR1B	OPC_Vcan
ADGRA1	OPC_Vcan
ADGRL1	OPC_Vcan
AGO2	OPC_Vcan
ALAS1	OPC_Vcan
ANO8	OPC_Vcan
APOD	OPC_Vcan
APOE	OPC_Vcan
ARF1	OPC_Vcan
ARL1	OPC_Vcan
ARL4C	OPC_Vcan
ARMC8	OPC_Vcan
ARMH4	OPC_Vcan
ARPC4	OPC_Vcan
ARPP19	OPC_Vcan
ATF6B	OPC_Vcan
ATG101	OPC_Vcan
ATP13A3	OPC_Vcan
ATP5F1A	OPC_Vcan
ATP5MF	OPC_Vcan
ATP5MJ	OPC_Vcan
ATP6V1E1	OPC_Vcan
ATXN2	OPC_Vcan
ATXN7L3B	OPC_Vcan
B2M	OPC_Vcan
B3GALT2	OPC_Vcan
BASP1	OPC_Vcan
BCAP31	OPC_Vcan
BEX1	OPC_Vcan
BEX2	OPC_Vcan
BPTF	OPC_Vcan
BRD4	OPC_Vcan
C1QB	OPC_Vcan
C1QC	OPC_Vcan
CACNA1H	OPC_Vcan
CADM3	OPC_Vcan
CADPS2	OPC_Vcan
CALR	OPC_Vcan
CAMK1D	OPC_Vcan
CAMK2N2	OPC_Vcan
CAP2	OPC_Vcan
CAPRIN1	OPC_Vcan
CA11	OPC_Vcan
CBARP	OPC_Vcan
CCDC30	OPC_Vcan
CCDC47	OPC_Vcan
CCNL2	OPC_Vcan
CCT7	OPC_Vcan
CDH12	OPC_Vcan
CDIPT	OPC_Vcan
CELF2	OPC_Vcan
CELF3	OPC_Vcan
CELF4	OPC_Vcan
CEP85L	OPC_Vcan
CHP1	OPC_Vcan
CITED2	OPC_Vcan
CLPTM1L	OPC_Vcan
CLTA	OPC_Vcan
CLU	OPC_Vcan
CNIH1	OPC_Vcan
CNTN3	OPC_Vcan
CNTNAP4	OPC_Vcan
COMTD1	OPC_Vcan
COX6C	OPC_Vcan
COX8A	OPC_Vcan
CPE	OPC_Vcan
CPEB2	OPC_Vcan
CPSF6	OPC_Vcan
CREBZF	OPC_Vcan
CRELD1	OPC_Vcan
CROCC	OPC_Vcan
CTBP2	OPC_Vcan
CTSB	OPC_Vcan
CTSD	OPC_Vcan
CTSZ	OPC_Vcan
CTTNBP2	OPC_Vcan
CTXN1	OPC_Vcan
CWF19L2	OPC_Vcan
CXCL14	OPC_Vcan
CYB561D2	OPC_Vcan
CYC1	OPC_Vcan
CYTH2	OPC_Vcan
DAGLB	OPC_Vcan
DBI	OPC_Vcan
DENR	OPC_Vcan
DGCR2	OPC_Vcan
DGCR6	OPC_Vcan
DGCR6L	OPC_Vcan
DNAJC16	OPC_Vcan
DNAJC30	OPC_Vcan
DPF3	OPC_Vcan
DPP10	OPC_Vcan
EDF1	OPC_Vcan
EID1	OPC_Vcan
ELOC	OPC_Vcan
EWSR1	OPC_Vcan
EXOC6B	OPC_Vcan
EXTL2	OPC_Vcan
EYA1	OPC_Vcan
FABP7	OPC_Vcan
FAM135B	OPC_Vcan
FAM171B	OPC_Vcan
FAM98C	OPC_Vcan
FERMT2	OPC_Vcan
FLRT3	OPC_Vcan
FRMPD4	OPC_Vcan
FSTL4	OPC_Vcan
FTL	OPC_Vcan
FUCA2	OPC_Vcan
GABARAPL2	OPC_Vcan
GABBR2	OPC_Vcan
GABRA4	OPC_Vcan
GALC	OPC_Vcan
GBF1	OPC_Vcan
GCC2	OPC_Vcan
GFM2	OPC_Vcan
GFRA2	OPC_Vcan
C4orf48	OPC_Vcan
GMPR	OPC_Vcan
GNAS	OPC_Vcan
GNE	OPC_Vcan
GNG3	OPC_Vcan
GPR34	OPC_Vcan
GPR37L1	OPC_Vcan
GRIA1	OPC_Vcan
GRINA	OPC_Vcan
GSK3B	OPC_Vcan
HECTD1	OPC_Vcan
HECW1	OPC_Vcan
HERC6	OPC_Vcan
HINT1	OPC_Vcan
HOMER1	OPC_Vcan
HSP90B1	OPC_Vcan
HSPE1	OPC_Vcan
ID2	OPC_Vcan
IER3	OPC_Vcan
IL18	OPC_Vcan
INPP4B	OPC_Vcan
INSIG2	OPC_Vcan
IRAK1BP1	OPC_Vcan
ITPR1	OPC_Vcan
JPT1	OPC_Vcan
KALRN	OPC_Vcan
KANSL1L	OPC_Vcan
KCNH7	OPC_Vcan
KCNJ6	OPC_Vcan
KCNK1	OPC_Vcan
KCTD16	OPC_Vcan
KHDRBS3	OPC_Vcan
KIF1A	OPC_Vcan
KIFAP3	OPC_Vcan
KIT	OPC_Vcan
KLF13	OPC_Vcan
KLF6	OPC_Vcan
KLHDC10	OPC_Vcan
KLHL29	OPC_Vcan
LARS2	OPC_Vcan
LEPROTL1	OPC_Vcan
LGMN	OPC_Vcan
LINGO2	OPC_Vcan
LRP4	OPC_Vcan
LRRC4B	OPC_Vcan
LRRTM2	OPC_Vcan
LYPD1	OPC_Vcan
MARCKS	OPC_Vcan
MEF2C	OPC_Vcan
MEGF11	OPC_Vcan
METTL15	OPC_Vcan
MFSD4A	OPC_Vcan
MGAT2	OPC_Vcan
MGAT4C	OPC_Vcan
MLLT11	OPC_Vcan
MMP17	OPC_Vcan
MOGS	OPC_Vcan
MOSMO	OPC_Vcan
MPC2	OPC_Vcan
MRPL43	OPC_Vcan
MRTFB	OPC_Vcan
MSI2	OPC_Vcan
MT1G	OPC_Vcan
MYRIP	OPC_Vcan
NBR1	OPC_Vcan
NCEH1	OPC_Vcan
NCOA5	OPC_Vcan
NDUFA1	OPC_Vcan
NDUFA13	OPC_Vcan
NDUFA6	OPC_Vcan
NDUFA7	OPC_Vcan
NDUFAF3	OPC_Vcan
NDUFAF7	OPC_Vcan
NDUFB2	OPC_Vcan
NDUFS2	OPC_Vcan
NEDD8	OPC_Vcan
NEU4	OPC_Vcan
NFAT5	OPC_Vcan
NME7	OPC_Vcan
NPDC1	OPC_Vcan
NR2C2	OPC_Vcan
NR2F1	OPC_Vcan
NTMT1	OPC_Vcan
NTNG1	OPC_Vcan
NUDC	OPC_Vcan
NUDT19	OPC_Vcan
NUMBL	OPC_Vcan
NYAP2	OPC_Vcan
OAZ1	OPC_Vcan
OCIAD1	OPC_Vcan
ODF2L	OPC_Vcan
OGFRL1	OPC_Vcan
OLA1	OPC_Vcan
OLIG1	OPC_Vcan
OLIG2	OPC_Vcan
ORMDL3	OPC_Vcan
OSBPL1A	OPC_Vcan
PALMD	OPC_Vcan
PARD6A	OPC_Vcan
PARK7	OPC_Vcan
PCBP1	OPC_Vcan
PCSK1N	OPC_Vcan
PCSK2	OPC_Vcan
PCSK5	OPC_Vcan
PDCD7	OPC_Vcan
PDE1A	OPC_Vcan
PEX5L	OPC_Vcan
PHF20L1	OPC_Vcan
PHF6	OPC_Vcan
PHKA1	OPC_Vcan
PHTF2	OPC_Vcan
PITPNB	OPC_Vcan
PKIG	OPC_Vcan
PLAT	OPC_Vcan
PLEKHM3	OPC_Vcan
PLPPR2	OPC_Vcan
POLR1D	OPC_Vcan
POLR2G	OPC_Vcan
POM121C	OPC_Vcan
POM121	OPC_Vcan
POMT2	OPC_Vcan
POU6F2	OPC_Vcan
PPA1	OPC_Vcan
PPARGC1B	OPC_Vcan
PPIG	OPC_Vcan
PPP1CA	OPC_Vcan
PPP1R11	OPC_Vcan
PRKAR1A	OPC_Vcan
PSAP	OPC_Vcan
PSMA5	OPC_Vcan
PSMB5	OPC_Vcan
PSMC3	OPC_Vcan
PSMC4	OPC_Vcan
PTPDC1	OPC_Vcan
PTPN12	OPC_Vcan
PURB	OPC_Vcan
RACK1	OPC_Vcan
RAD51B	OPC_Vcan
RANBP2	OPC_Vcan
RAPGEF5	OPC_Vcan
RB1	OPC_Vcan
RBCK1	OPC_Vcan
RBM3	OPC_Vcan
RBMS1	OPC_Vcan
REEP5	OPC_Vcan
RELL1	OPC_Vcan
RETREG2	OPC_Vcan
REV1	OPC_Vcan
RIPOR1	OPC_Vcan
RNF216	OPC_Vcan
RNF7	OPC_Vcan
ROCK1	OPC_Vcan
ROGDI	OPC_Vcan
RPL13	OPC_Vcan
RPL18A	OPC_Vcan
RPL22L1	OPC_Vcan
RPL27A	OPC_Vcan
RPL30	OPC_Vcan
RPL36A	OPC_Vcan
RPL36A	OPC_Vcan
RPL37A	OPC_Vcan
RPL4	OPC_Vcan
RPN1	OPC_Vcan
RPS20	OPC_Vcan
RPS26	OPC_Vcan
RPS27	OPC_Vcan
RPS28	OPC_Vcan
RPS29	OPC_Vcan
RPS6	OPC_Vcan
RPS9	OPC_Vcan
RRP1	OPC_Vcan
RTN1	OPC_Vcan
RUNDC3A	OPC_Vcan
RXRB	OPC_Vcan
RYR2	OPC_Vcan
RYR3	OPC_Vcan
SCG3	OPC_Vcan
SDCBP	OPC_Vcan
SDHAF1	OPC_Vcan
SDHB	OPC_Vcan
SDK2	OPC_Vcan
SEC62	OPC_Vcan
SELENOM	OPC_Vcan
SELENOW	OPC_Vcan
SEMA3A	OPC_Vcan
SERINC3	OPC_Vcan
SESN1	OPC_Vcan
SEZ6	OPC_Vcan
SHANK1	OPC_Vcan
SLC16A1	OPC_Vcan
SLC16A7	OPC_Vcan
SLC1A2	OPC_Vcan
SLC24A2	OPC_Vcan
SLC35E4	OPC_Vcan
SLC3A2	OPC_Vcan
SLC4A10	OPC_Vcan
SLC7A8	OPC_Vcan
SLC8A2	OPC_Vcan
SLC9A7	OPC_Vcan
SMIM7	OPC_Vcan
SNAP25	OPC_Vcan
SNCA	OPC_Vcan
SOD2	OPC_Vcan
SPAG1	OPC_Vcan
SPOCK1	OPC_Vcan
SRPRA	OPC_Vcan
SRSF2	OPC_Vcan
ST6GAL2	OPC_Vcan
STAT1	OPC_Vcan
STOML1	OPC_Vcan
STRBP	OPC_Vcan
SUGT1	OPC_Vcan
SWI5	OPC_Vcan
SYF2	OPC_Vcan
SYNGR1	OPC_Vcan
TACC1	OPC_Vcan
TAF6L	OPC_Vcan
TAGLN3	OPC_Vcan
TBL1XR1	OPC_Vcan
TCEAL9	OPC_Vcan
TCF25	OPC_Vcan
TECR	OPC_Vcan
TESK1	OPC_Vcan
TEX264	OPC_Vcan
TIMM13	OPC_Vcan
TM2D2	OPC_Vcan
TM6SF1	OPC_Vcan
TMED7	OPC_Vcan
TMED7-TICAM2	OPC_Vcan
TMEFF1	OPC_Vcan
TMEM132B	OPC_Vcan
TMEM14C	OPC_Vcan
TMEM191C	OPC_Vcan
TMEM191B	OPC_Vcan
TMEM243	OPC_Vcan
TMEM259	OPC_Vcan
TMEM30A	OPC_Vcan
TMEM38A	OPC_Vcan
TMEM63B	OPC_Vcan
TMEM70	OPC_Vcan
TOR2A	OPC_Vcan
TPM1	OPC_Vcan
TPRG1L	OPC_Vcan
TRPC5	OPC_Vcan
TSNAX-DISC1	OPC_Vcan
TSPAN13	OPC_Vcan
TTC3	OPC_Vcan
TUBA1A	OPC_Vcan
UBB	OPC_Vcan
UBE2D1	OPC_Vcan
UBE2QL1	OPC_Vcan
UBQLN2	OPC_Vcan
UBXN4	OPC_Vcan
UGCG	OPC_Vcan
UNC50	OPC_Vcan
VAMP2	OPC_Vcan
VEGFB	OPC_Vcan
VPS8	OPC_Vcan
VSNL1	OPC_Vcan
WBP2	OPC_Vcan
WDR83OS	OPC_Vcan
WHAMM	OPC_Vcan
WSCD1	OPC_Vcan
XIAP	OPC_Vcan
YPEL3	OPC_Vcan
YWHAB	OPC_Vcan
YWHAG	OPC_Vcan
YWHAZ	OPC_Vcan
ZBTB7A	OPC_Vcan
ZCCHC12	OPC_Vcan
ZCCHC18	OPC_Vcan
ZDHHC8	OPC_Vcan
ZNF428	OPC_Vcan
ZNF532	OPC_Vcan
ZNF654	OPC_Vcan
ZNF804B	OPC_Vcan
ZKSCAN2	OPC_Vcan
ZMAT2	OPC_Vcan
ZNHIT6	OPC_Vcan
ZRANB2	OPC_Vcan
C4orf3	Exc_L6_Fezf2
ABI3BP	Exc_L6_Fezf2
ADCY3	Exc_L6_Fezf2
AFG3L2	Exc_L6_Fezf2
AP1S1	Exc_L6_Fezf2
APOE	Exc_L6_Fezf2
ARMC8	Exc_L6_Fezf2
ATF6	Exc_L6_Fezf2
ATP2C1	Exc_L6_Fezf2
ATP5MC3	Exc_L6_Fezf2
ATP5PD	Exc_L6_Fezf2
ATP6V0E2	Exc_L6_Fezf2
ATXN2L	Exc_L6_Fezf2
BBS5	Exc_L6_Fezf2
BOC	Exc_L6_Fezf2
BSG	Exc_L6_Fezf2
BTBD8	Exc_L6_Fezf2
BZW2	Exc_L6_Fezf2
CAPZA1	Exc_L6_Fezf2
CBL	Exc_L6_Fezf2
CCN3	Exc_L6_Fezf2
CEND1	Exc_L6_Fezf2
CFL1	Exc_L6_Fezf2
CMSS1	Exc_L6_Fezf2
COX5A	Exc_L6_Fezf2
COX6C	Exc_L6_Fezf2
COX8A	Exc_L6_Fezf2
CPSF6	Exc_L6_Fezf2
CREB1	Exc_L6_Fezf2
CTNNA3	Exc_L6_Fezf2
DAZAP1	Exc_L6_Fezf2
DCTN3	Exc_L6_Fezf2
DNAJB9	Exc_L6_Fezf2
EDIL3	Exc_L6_Fezf2
EGFL7	Exc_L6_Fezf2
ELP2	Exc_L6_Fezf2
EMC4	Exc_L6_Fezf2
ENC1	Exc_L6_Fezf2
EPHA6	Exc_L6_Fezf2
EXD2	Exc_L6_Fezf2
FAIM2	Exc_L6_Fezf2
FAU	Exc_L6_Fezf2
FTH1	Exc_L6_Fezf2
GLP2R	Exc_L6_Fezf2
GPC5	Exc_L6_Fezf2
GPN1	Exc_L6_Fezf2
GRN	Exc_L6_Fezf2
HSP90AB1	Exc_L6_Fezf2
HSPA8	Exc_L6_Fezf2
HSPE1	Exc_L6_Fezf2
ICE1	Exc_L6_Fezf2
INF2	Exc_L6_Fezf2
INTS6L	Exc_L6_Fezf2
KCTD2	Exc_L6_Fezf2
KRTCAP2	Exc_L6_Fezf2
LYPD1	Exc_L6_Fezf2
MFN2	Exc_L6_Fezf2
NCOA1	Exc_L6_Fezf2
NDST3	Exc_L6_Fezf2
NDUFA13	Exc_L6_Fezf2
NDUFA8	Exc_L6_Fezf2
NDUFB10	Exc_L6_Fezf2
NDUFB11	Exc_L6_Fezf2
NDUFB5	Exc_L6_Fezf2
NDUFB6	Exc_L6_Fezf2
NDUFB9	Exc_L6_Fezf2
NDUFS7	Exc_L6_Fezf2
NDUFV2	Exc_L6_Fezf2
NFIX	Exc_L6_Fezf2
NIPA1	Exc_L6_Fezf2
NPTXR	Exc_L6_Fezf2
NTRK3	Exc_L6_Fezf2
PDIA6	Exc_L6_Fezf2
PDXP	Exc_L6_Fezf2
PET100	Exc_L6_Fezf2
PGAM1	Exc_L6_Fezf2
PGAM4	Exc_L6_Fezf2
PHAX	Exc_L6_Fezf2
PISD	Exc_L6_Fezf2
PLP1	Exc_L6_Fezf2
POM121C	Exc_L6_Fezf2
POM121	Exc_L6_Fezf2
PSIP1	Exc_L6_Fezf2
PSMB4	Exc_L6_Fezf2
PSMB6	Exc_L6_Fezf2
PSTK	Exc_L6_Fezf2
PTMS	Exc_L6_Fezf2
PTN	Exc_L6_Fezf2
RAB11FIP2	Exc_L6_Fezf2
RAMP1	Exc_L6_Fezf2
RCOR3	Exc_L6_Fezf2
RER1	Exc_L6_Fezf2
RIC1	Exc_L6_Fezf2
ROMO1	Exc_L6_Fezf2
RORB	Exc_L6_Fezf2
RPL13	Exc_L6_Fezf2
RPL19	Exc_L6_Fezf2
RPL26	Exc_L6_Fezf2
RPL27	Exc_L6_Fezf2
RPL28	Exc_L6_Fezf2
RPL29	Exc_L6_Fezf2
RPL32	Exc_L6_Fezf2
RPL34	Exc_L6_Fezf2
RPL35	Exc_L6_Fezf2
RPL37	Exc_L6_Fezf2
RPL38	Exc_L6_Fezf2
RPL7	Exc_L6_Fezf2
RPL8	Exc_L6_Fezf2
RPS11	Exc_L6_Fezf2
RPS14	Exc_L6_Fezf2
RPS16	Exc_L6_Fezf2
RPS2	Exc_L6_Fezf2
RPS24	Exc_L6_Fezf2
RPS3A	Exc_L6_Fezf2
RPSAP58	Exc_L6_Fezf2
RPSA	Exc_L6_Fezf2
SARAF	Exc_L6_Fezf2
SARS1	Exc_L6_Fezf2
SATB1	Exc_L6_Fezf2
SERBP1	Exc_L6_Fezf2
SF3B2	Exc_L6_Fezf2
SFXN3	Exc_L6_Fezf2
C8orf44-SGK3	Exc_L6_Fezf2
SGK3	Exc_L6_Fezf2
SLITRK4	Exc_L6_Fezf2
SLX4IP	Exc_L6_Fezf2
SNAP47	Exc_L6_Fezf2
SRSF2	Exc_L6_Fezf2
STMN1	Exc_L6_Fezf2
SUPT5H	Exc_L6_Fezf2
SYNGR1	Exc_L6_Fezf2
SYNJ2BP	Exc_L6_Fezf2
TCERG1L	Exc_L6_Fezf2
THRA	Exc_L6_Fezf2
TPT1	Exc_L6_Fezf2
TRIM23	Exc_L6_Fezf2
TUBA4A	Exc_L6_Fezf2
TUBB2A	Exc_L6_Fezf2
TUBB	Exc_L6_Fezf2
UBC	Exc_L6_Fezf2
UCHL1	Exc_L6_Fezf2
UQCC2	Exc_L6_Fezf2
VGF	Exc_L6_Fezf2
VPS35	Exc_L6_Fezf2
YWHAH	Exc_L6_Fezf2
ZBTB38	Exc_L6_Fezf2
ZBTB44	Exc_L6_Fezf2
ZCCHC17	Exc_L6_Fezf2
ZDHHC21	Exc_L6_Fezf2
ZWINT	Exc_L6_Fezf2
ACTB	Inh_Pvalb
ACTR1B	Inh_Pvalb
ALCAM	Inh_Pvalb
ANKRA2	Inh_Pvalb
ARHGEF2	Inh_Pvalb
ARMC8	Inh_Pvalb
ASIC2	Inh_Pvalb
ATP2B1	Inh_Pvalb
ATRNL1	Inh_Pvalb
AUTS2	Inh_Pvalb
BASP1	Inh_Pvalb
BEX1	Inh_Pvalb
BEX2	Inh_Pvalb
BICC1	Inh_Pvalb
BSG	Inh_Pvalb
C2CD2L	Inh_Pvalb
C2CD5	Inh_Pvalb
CADM1	Inh_Pvalb
CADM2	Inh_Pvalb
CALN1	Inh_Pvalb
CA10	Inh_Pvalb
CATSPERE	Inh_Pvalb
CD81	Inh_Pvalb
CDH10	Inh_Pvalb
CDH20	Inh_Pvalb
CDH7	Inh_Pvalb
CFL1	Inh_Pvalb
CHRM3	Inh_Pvalb
CIT	Inh_Pvalb
CLSTN2	Inh_Pvalb
CNOT6L	Inh_Pvalb
CNPY2	Inh_Pvalb
CNTN3	Inh_Pvalb
CNTN4	Inh_Pvalb
CNTN5	Inh_Pvalb
CNTN6	Inh_Pvalb
COL6A1	Inh_Pvalb
CPNE5	Inh_Pvalb
CTNNA2	Inh_Pvalb
CTNNA3	Inh_Pvalb
CUX2	Inh_Pvalb
DAD1	Inh_Pvalb
DCC	Inh_Pvalb
DGKB	Inh_Pvalb
DHRS7	Inh_Pvalb
DOCK4	Inh_Pvalb
DPY19L1	Inh_Pvalb
DPYSL5	Inh_Pvalb
EFNA5	Inh_Pvalb
EIF3I	Inh_Pvalb
ENOX1	Inh_Pvalb
ERBB4	Inh_Pvalb
ERCC5	Inh_Pvalb
BIVM	Inh_Pvalb
BIVM-ERCC5	Inh_Pvalb
EYA4	Inh_Pvalb
FAU	Inh_Pvalb
FBN1	Inh_Pvalb
FGF1	Inh_Pvalb
FGFR2	Inh_Pvalb
FHL2	Inh_Pvalb
FJX1	Inh_Pvalb
FSTL4	Inh_Pvalb
GRIA1	Inh_Pvalb
GRIA4	Inh_Pvalb
GRIK2	Inh_Pvalb
GRIN2A	Inh_Pvalb
GRIP1	Inh_Pvalb
HRAS	Inh_Pvalb
HSP90AA1	Inh_Pvalb
HSP90AB1	Inh_Pvalb
HTR2C	Inh_Pvalb
IARS1	Inh_Pvalb
IL1RAP	Inh_Pvalb
ITGAV	Inh_Pvalb
ITPR1	Inh_Pvalb
JUNB	Inh_Pvalb
KCNQ5	Inh_Pvalb
KCNS3	Inh_Pvalb
KDM3B	Inh_Pvalb
KIRREL3	Inh_Pvalb
KITLG	Inh_Pvalb
LARS2	Inh_Pvalb
LMO7	Inh_Pvalb
LRRC4C	Inh_Pvalb
LUZP2	Inh_Pvalb
MAGI1	Inh_Pvalb
MAN2A1	Inh_Pvalb
MEF2C	Inh_Pvalb
MIF	Inh_Pvalb
MOXD1	Inh_Pvalb
MPDZ	Inh_Pvalb
MRAP2	Inh_Pvalb
MYO1B	Inh_Pvalb
MYOF	Inh_Pvalb
NAPEPLD	Inh_Pvalb
NAT14	Inh_Pvalb
NCALD	Inh_Pvalb
NCAN	Inh_Pvalb
NDST3	Inh_Pvalb
NDUFA4	Inh_Pvalb
NELL2	Inh_Pvalb
NKAIN2	Inh_Pvalb
NLGN1	Inh_Pvalb
NME1	Inh_Pvalb
NRG1	Inh_Pvalb
NRG3	Inh_Pvalb
NTNG1	Inh_Pvalb
NXPH1	Inh_Pvalb
NXPH2	Inh_Pvalb
PAK1	Inh_Pvalb
PARM1	Inh_Pvalb
PGM2L1	Inh_Pvalb
PLA2G7	Inh_Pvalb
PMM1	Inh_Pvalb
PNMA8A	Inh_Pvalb
POMP	Inh_Pvalb
PRR16	Inh_Pvalb
PSMB6	Inh_Pvalb
QSER1	Inh_Pvalb
RABAC1	Inh_Pvalb
RALYL	Inh_Pvalb
RAPGEF1	Inh_Pvalb
RASGRF2	Inh_Pvalb
RBP4	Inh_Pvalb
RELN	Inh_Pvalb
RGCC	Inh_Pvalb
RORA	Inh_Pvalb
RPH3A	Inh_Pvalb
RPL18	Inh_Pvalb
RPL4	Inh_Pvalb
RPL7	Inh_Pvalb
RPSAP58	Inh_Pvalb
RPSA	Inh_Pvalb
RSRP1	Inh_Pvalb
RTN1	Inh_Pvalb
RUNX2	Inh_Pvalb
RYR2	Inh_Pvalb
SDHAF1	Inh_Pvalb
SEMA5A	Inh_Pvalb
SERINC1	Inh_Pvalb
SGCZ	Inh_Pvalb
SIRPB1	Inh_Pvalb
SIRPG	Inh_Pvalb
SIRPA	Inh_Pvalb
SLC24A2	Inh_Pvalb
SLIT3	Inh_Pvalb
SLITRK5	Inh_Pvalb
SMPD1	Inh_Pvalb
SNCAIP	Inh_Pvalb
SNTG1	Inh_Pvalb
SOCS7	Inh_Pvalb
SPHKAP	Inh_Pvalb
SRSF2	Inh_Pvalb
SST	Inh_Pvalb
ST6GAL2	Inh_Pvalb
ST6GALNAC5	Inh_Pvalb
STXBP6	Inh_Pvalb
SUB1	Inh_Pvalb
SULF2	Inh_Pvalb
SUN1	Inh_Pvalb
TAC1	Inh_Pvalb
TENM3	Inh_Pvalb
THRA	Inh_Pvalb
TM2D2	Inh_Pvalb
TMEFF2	Inh_Pvalb
TMEM14A	Inh_Pvalb
TMEM50A	Inh_Pvalb
TRHDE	Inh_Pvalb
TRPS1	Inh_Pvalb
TUBB3	Inh_Pvalb
UQCC2	Inh_Pvalb
VDAC2	Inh_Pvalb
VEGFA	Inh_Pvalb
VWC2	Inh_Pvalb
YWHAH	Inh_Pvalb
ZEB1	Inh_Pvalb
ZNF804A	Inh_Pvalb
ZNF804B	Inh_Pvalb
ZMAT4	Inh_Pvalb
AFF2	Inh_Sst
ATP2B1	Inh_Sst
ATP2B4	Inh_Sst
ATP6V0C	Inh_Sst
C6orf62	Inh_Sst
BTAF1	Inh_Sst
C1GALT1C1	Inh_Sst
CALM3	Inh_Sst
CARS1	Inh_Sst
CCNDBP1	Inh_Sst
CDC5L	Inh_Sst
CHGB	Inh_Sst
CKB	Inh_Sst
CLCN4	Inh_Sst
CLU	Inh_Sst
CMSS1	Inh_Sst
CNR1	Inh_Sst
COL19A1	Inh_Sst
COX5B	Inh_Sst
DCX	Inh_Sst
DOCK7	Inh_Sst
ECSIT	Inh_Sst
ETFDH	Inh_Sst
FJX1	Inh_Sst
FMN1	Inh_Sst
FTH1	Inh_Sst
FXYD7	Inh_Sst
GABRG3	Inh_Sst
C4orf50	Inh_Sst
GUK1	Inh_Sst
H3-3B	Inh_Sst
H3-5	Inh_Sst
HJURP	Inh_Sst
HSP90AA1	Inh_Sst
HSP90AB1	Inh_Sst
HSPA5	Inh_Sst
INTS9	Inh_Sst
JUNB	Inh_Sst
KCNF1	Inh_Sst
LARS2	Inh_Sst
LHFPL3	Inh_Sst
LMO4	Inh_Sst
LNPK	Inh_Sst
MAP3K4	Inh_Sst
MICU2	Inh_Sst
MIF	Inh_Sst
MINDY2	Inh_Sst
NAA20	Inh_Sst
NCAN	Inh_Sst
NCAPD3	Inh_Sst
NCK2	Inh_Sst
NDUFA4	Inh_Sst
NDUFB8	Inh_Sst
NDUFS8	Inh_Sst
NECAP2	Inh_Sst
NIPA1	Inh_Sst
NME1	Inh_Sst
NUP153	Inh_Sst
PDE7A	Inh_Sst
PGRMC1	Inh_Sst
PHF24	Inh_Sst
PISD	Inh_Sst
PLCB4	Inh_Sst
PLEKHH2	Inh_Sst
PLXNC1	Inh_Sst
PODXL2	Inh_Sst
PRKCB	Inh_Sst
PSMC5	Inh_Sst
RLIM	Inh_Sst
RPL18	Inh_Sst
SARAF	Inh_Sst
SEMA6A	Inh_Sst
SERINC1	Inh_Sst
SETD4	Inh_Sst
SHTN1	Inh_Sst
SLC24A3	Inh_Sst
SLC30A5	Inh_Sst
SMPD1	Inh_Sst
SPTLC1	Inh_Sst
SUB1	Inh_Sst
TAGLN3	Inh_Sst
TMEM243	Inh_Sst
TPT1	Inh_Sst
TUBB2A	Inh_Sst
TUBB3	Inh_Sst
VCP	Inh_Sst
VIP	Inh_Sst
ZNF121	Inh_Sst
ZNF654	Inh_Sst
C12orf43	VLMC_Slc7a11
C5orf15	VLMC_Slc7a11
AACS	VLMC_Slc7a11
ABHD12	VLMC_Slc7a11
ACADSB	VLMC_Slc7a11
ACTR1B	VLMC_Slc7a11
ADARB1	VLMC_Slc7a11
ADCY1	VLMC_Slc7a11
AHR	VLMC_Slc7a11
ALG11	VLMC_Slc7a11
ANAPC13	VLMC_Slc7a11
ANO4	VLMC_Slc7a11
APBB1	VLMC_Slc7a11
APBB2	VLMC_Slc7a11
APP	VLMC_Slc7a11
AR	VLMC_Slc7a11
ARPC5L	VLMC_Slc7a11
ASIC2	VLMC_Slc7a11
ATP2A2	VLMC_Slc7a11
ATP5F1B	VLMC_Slc7a11
ATP5F1E	VLMC_Slc7a11
ATP5MF	VLMC_Slc7a11
ATP6V0B	VLMC_Slc7a11
ATP6V1B2	VLMC_Slc7a11
ATP6V1C1	VLMC_Slc7a11
ATP8B2	VLMC_Slc7a11
BCL7B	VLMC_Slc7a11
BHLHB9	VLMC_Slc7a11
BLOC1S1	VLMC_Slc7a11
BOD1	VLMC_Slc7a11
BOD1L2	VLMC_Slc7a11
BOK	VLMC_Slc7a11
BTBD8	VLMC_Slc7a11
C1QTNF12	VLMC_Slc7a11
CACNA1D	VLMC_Slc7a11
CADM2	VLMC_Slc7a11
CALR	VLMC_Slc7a11
CCNQ	VLMC_Slc7a11
CD200	VLMC_Slc7a11
CD81	VLMC_Slc7a11
CDC14C	VLMC_Slc7a11
CDC14B	VLMC_Slc7a11
CDH4	VLMC_Slc7a11
CELF1	VLMC_Slc7a11
CHCHD4	VLMC_Slc7a11
CHN1	VLMC_Slc7a11
